ActivityHour,Steps00,Steps01,Steps02,Steps03,Steps04,Steps05,Steps06,Steps07,Steps08,Steps09,Steps10,Steps11,Steps12,Steps13,Steps14,Steps15,Steps16,Steps17,Steps18,Steps19,Steps20,Steps21,Steps22,Steps23,Steps24,Steps25,Steps26,Steps27,Steps28,Steps29,Steps30,Steps31,Steps32,Steps33,Steps34,Steps35,Steps36,Steps37,Steps38,Steps39,Steps40,Steps41,Steps42,Steps43,Steps44,Steps45,Steps46,Steps47,Steps48,Steps49,Steps50,Steps51,Steps52,Steps53,Steps54,Steps55,Steps56,Steps57,Steps58,Steps59
10/22/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 5:00:00 AM,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,44,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 8:00:00 AM,0,0,24,7,13,23,13,0,0,0,0,0,41,32,59,33,75,80,90,108,92,43,24,34,28,25,24,42,60,85,87,83,53,19,0,22,0,20,0,0,0,0,0,0,23,0,0,0,0,0,0,20,84,74,88,98,75,57,37,29
10/22/2014 9:00:00 AM,87,68,36,0,25,7,0,0,0,0,0,0,0,10,7,4,0,0,0,0,0,0,0,0,0,0,28,8,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,11,0,9,0,0,0,0
10/22/2014 10:00:00 AM,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,12,7,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,0,0,0,0,11,18,29,52,45,50,58,83,110,106,96,82,42,61,0
10/22/2014 11:00:00 AM,0,0,0,10,0,6,6,0,0,0,0,40,5,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,70,50,44,56,76,68,43,30,50,48,43,60,47
10/22/2014 12:00:00 PM,17,0,0,0,0,0,0,16,0,0,0,0,0,36,26,35,13,0,0,0,0,0,0,57,12,0,0,21,48,82,104,113,112,107,117,113,115,95,81,27,40,31,57,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,34
10/22/2014 1:00:00 PM,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,92,110,111,90,50,96,91,38,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,52,67,76,47,110,113,109,68,33,15,0,51,43,11,19,60,69,42,92,112,114,92,79,69,13,12,9,24,0,0,6,0,0,49,17,24,29,9,4,52,88,89
10/22/2014 3:00:00 PM,101,103,101,103,76,89,101,102,100,100,50,95,100,99,97,100,96,99,100,104,98,95,99,98,97,97,98,108,52,0,46,147,101,93,46,64,96,109,94,72,72,59,41,49,41,50,74,66,49,76,98,74,6,7,0,0,21,53,75,79
10/22/2014 4:00:00 PM,27,27,26,0,0,0,16,23,44,42,12,9,36,14,27,0,22,43,46,58,0,0,30,47,30,37,50,51,72,85,66,71,89,86,22,43,54,42,0,0,0,0,4,0,0,0,27,15,30,0,7,42,8,24,0,0,0,0,0,23
10/22/2014 5:00:00 PM,32,38,0,61,19,22,27,46,29,25,0,7,14,44,26,12,73,62,31,9,41,58,41,61,80,52,48,65,84,69,0,0,6,0,0,0,0,0,0,0,0,4,0,5,0,8,0,0,0,8,0,0,0,0,4,0,8,0,0,0
10/22/2014 6:00:00 PM,0,5,0,47,4,0,30,9,0,0,9,0,30,0,0,41,27,21,0,0,0,0,0,0,0,0,0,24,5,0,35,6,0,0,0,20,6,6,0,5,0,0,0,6,6,0,0,7,9,23,0,0,0,0,0,0,0,0,0,0
10/22/2014 7:00:00 PM,0,0,34,47,12,15,7,0,0,0,0,0,0,0,47,15,0,0,18,9,0,0,0,0,0,0,0,7,0,6,42,10,0,36,17,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0,6,21,33,49,24,0,0,6,0
10/22/2014 8:00:00 PM,0,0,38,5,9,0,5,8,8,7,0,0,0,0,15,76,10,34,0,48,22,16,39,20,18,25,5,38,0,0,0,0,11,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,7,0,0,51,80,23,0,42,108,62,7
10/22/2014 9:00:00 PM,0,0,0,0,8,37,48,55,81,93,80,51,99,65,34,10,45,48,74,85,83,65,24,38,15,27,75,12,12,0,0,0,0,0,0,0,26,60,54,35,0,5,30,37,19,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 10:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,40
10/22/2014 11:00:00 PM,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,9
10/23/2014 4:00:00 AM,21,42,9,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,29,38,10,19,0,9,49,26,25,6,0,0,29,72,34,28,37,5,20,100,102,109
10/23/2014 7:00:00 AM,101,110,93,57,10,34,37,0,15,12,27,0,30,0,17,6,19,16,6,28,31,37,26,28,0,11,7,0,0,0,0,8,0,0,22,0,7,34,65,56,17,0,4,14,19,45,18,0,0,0,0,0,0,0,20,43,47,93,98,110
10/23/2014 8:00:00 AM,112,92,92,15,17,0,32,41,46,24,40,53,42,62,57,44,60,5,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,54,47,89,75,91,62,87,27,8,0,29,0,0,0,0,0,0,0,0,0,9,12
10/23/2014 9:00:00 AM,26,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,77,35,75,89,88,91,52,46,31,42,0,31,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,8,28,6,0,0,0,0,0,0,0,0,17,12,9,0
10/23/2014 10:00:00 AM,0,0,5,0,0,0,11,0,0,0,11,0,0,0,0,6,0,8,10,0,0,16,26,0,10,16,0,0,9,11,13,13,49,30,45,47,52,96,68,53,74,94,62,97,37,76,36,0,5,0,62,73,56,66,62,14,0,0,0,0
10/23/2014 11:00:00 AM,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,30,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
10/23/2014 1:00:00 PM,7,7,65,45,36,62,75,9,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,47,50,28,0,0,0,0,0,0,0,0,0,10,65,0,0,32,18,86,103,104,102,114,117,117,112,87,53,22,29,62,54,0,0,0
10/23/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,4,62,62,0,0,0,0,0,0,0,0,7,0,0,7,0,6,9,0,0,0,0,0,0,0,0,17,0,34,49,45,51,72,99,69,48,79,99,84,78,41,32,9,0,0,25,0,7,27,0
10/23/2014 3:00:00 PM,9,15,66,7,30,0,12,65,55,54,14,25,13,0,18,0,0,21,38,39,17,0,0,0,0,0,0,0,0,11,0,24,30,9,51,36,45,31,4,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,17
10/23/2014 4:00:00 PM,0,0,0,0,14,37,14,57,53,65,89,94,72,96,44,44,39,77,14,49,32,58,30,8,27,13,18,10,0,0,0,0,0,0,0,0,0,20,51,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,29,28,0
10/23/2014 5:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0
10/23/2014 6:00:00 PM,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,74,58,18,23,39,69,109,119,96,117,119,107,108,114,116,108,48,0,5,26,18,24,0,0,7,0,0,0,0,0,10,10,11,0,0,0,0,29
10/23/2014 7:00:00 PM,0,0,0,0,29,0,0,0,0,21,0,0,0,0,16,79,104,100,114,111,94,32,0,0,5,0,0,31,58,29,14,34,13,73,9,0,0,0,0,0,0,0,0,0,64,0,0,50,19,0,0,0,12,0,22,0,0,0,0,8
10/23/2014 8:00:00 PM,30,19,49,26,27,15,12,20,8,14,13,13,0,19,40,7,0,4,15,9,23,11,4,0,0,0,0,12,9,14,40,9,0,0,12,0,0,0,10,0,0,21,10,0,16,0,12,0,15,13,0,0,0,0,0,10,9,0,9,0
10/23/2014 9:00:00 PM,0,0,0,14,0,0,0,0,0,0,0,0,16,4,0,0,0,6,0,17,10,9,0,0,14,14,0,6,9,0,0,13,0,0,7,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,13,8
10/23/2014 10:00:00 PM,8,24,41,15,0,0,7,0,0,0,9,13,8,0,7,5,0,0,0,4,0,17,0,15,0,0,6,11,0,5,0,8,0,9,28,38,8,0,0,9,0,12,16,24,9,9,5,1,30,5,11,0,0,0,7,0,0,0,0,0
10/23/2014 11:00:00 PM,0,19,0,6,17,13,0,0,0,0,0,0,0,9,0,5,0,17,7,4,19,44,9,29,35,11,0,0,0,0,14,0,0,7,13,7,0,9,0,0,13,6,19,8,14,8,4,0,7,14,28,29,15,29,31,43,28,34,11,39
10/24/2014 12:00:00 AM,39,5,14,17,0,0,5,0,0,9,23,0,41,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,53,50,33,31,89,31,0,15,35,37,21,4,39,70,80,67,41,64,22,39,24,47,35,17,0,76,0,0,46,43,54
10/24/2014 1:00:00 AM,67,46,12,8,13,43,20,67,6,6,7,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,19,0,0,20,89,45,53,35,0,0,22,14,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,26,19,73,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
10/24/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
10/24/2014 10:00:00 AM,0,0,0,0,0,0,0,27,57,26,36,15,0,7,0,0,44,40,39,82,86,66,83,47,75,43,7,0,16,15,45,2,9,0,7,26,16,51,22,0,0,0,0,0,13,14,0,0,0,0,0,0,15,15,0,0,0,0,0,9
10/24/2014 11:00:00 AM,29,72,67,36,74,71,100,84,110,92,102,14,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,71,68,32,50,73,64,18,66,86,96,91,95,86,70,69,24,72,92,26,23,0,0,0,0,0
10/24/2014 12:00:00 PM,0,27,91,88,114,117,113,115,112,87,64,39,15,0,0,0,0,0,0,12,48,0,0,0,0,0,0,0,0,0,25,0,0,0,9,30,0,0,0,0,10,0,41,0,0,0,0,0,0,0,76,109,104,105,109,99,115,107,95,21
10/24/2014 1:00:00 PM,35,20,0,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,14,76,122,101,76,60,101,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,64,14,101,93,51,110,104,56,42,0,38,50,13,44,14,22,39,51,66,41,23,0,0,0,0,0,0,0,32,49,80,94,88,31,81,101,103,81,86,3,70,62,46
10/24/2014 3:00:00 PM,9,12,40,39,59,55,34,59,13,7,11,0,0,12,0,0,25,32,43,32,10,32,0,0,0,0,7,15,17,38,51,33,28,50,32,28,57,27,22,63,48,24,20,15,0,0,0,0,0,0,5,75,100,82,87,88,69,87,0,0
10/24/2014 4:00:00 PM,0,0,0,13,41,47,15,0,0,0,0,9,0,51,0,0,0,0,0,0,0,15,0,0,0,0,0,13,7,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,36,19,0,0,0,0,45,34,0,0,0,0,0,0
10/24/2014 5:00:00 PM,0,0,0,0,0,0,0,0,4,0,0,18,0,4,12,10,0,6,0,11,7,0,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,25,0,0,0,0,0,9,21,19,0,8,45,0,0,0,0,0,0,11,0,0
10/24/2014 6:00:00 PM,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,9,14,0,0,0,29,0,0,0,0,0,0,5,0,0,0,42,41,88,94,60,40,43,59,38,23,0,0,0,0,0,0,0,0,0,0,0,12,0
10/24/2014 7:00:00 PM,0,6,24,28,27,26,22,37,47,71,102,84,86,58,84,30,40,15,11,0,0,0,4,0,0,25,24,0,0,0,6,0,0,0,12,46,11,0,0,0,0,0,0,0,0,0,0,12,75,95,114,110,108,108,107,111,82,86,56,26
10/24/2014 8:00:00 PM,37,40,38,0,0,4,0,0,0,15,0,0,0,0,0,15,0,0,14,0,0,4,0,13,30,0,0,0,0,0,0,0,0,16,63,0,16,40,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,0,7,0,0
10/24/2014 9:00:00 PM,0,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,24,17,15,0,7,11,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 10:00:00 PM,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,19,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,29,21,6,0
10/24/2014 11:00:00 PM,9,0,17,1,0,0,0,13,0,46,52,12,9,11,13,15,15,12,0,27,42,0,15,0,50,40,52,51,1,11,21,50,46,48,9,18,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,0,0,0,0
10/25/2014 12:00:00 AM,0,0,0,0,0,0,0,0,9,17,0,6,10,0,0,0,0,0,0,0,0,0,0,36,49,26,41,51,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,10,0,0,0,33,16,0,0,0,0,0,0,0
10/25/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
