ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/23/2014 4:00:00 PM,12,10,10,10,32,30,30,26,34,28,26,28,42,38,32,24,12,12,12,30,40,66,74,42,36,50,54,36,30,12,30,32,24,30,38,30,12,32,12,24,12,12,26,24,24,30,26,26,12,36,30,12,24,26,32,12,32,30,26,12
10/23/2014 5:00:00 PM,24,26,28,32,12,26,12,28,12,12,26,12,24,12,24,28,24,24,12,26,36,36,12,42,38,32,12,10,12,28,28,24,26,12,26,26,10,30,12,30,30,24,26,38,30,34,36,36,34,85,82,56,38,24,12,12,12,32,64,30
10/23/2014 6:00:00 PM,12,28,12,32,12,12,12,12,12,12,26,12,12,26,12,28,34,12,26,12,12,12,12,12,12,12,12,12,24,12,12,30,56,34,28,12,12,12,12,30,28,36,36,32,26,28,26,28,26,38,38,32,34,32,34,32,30,42,32,52
10/23/2014 7:00:00 PM,42,24,12,40,26,40,30,26,26,12,26,12,12,36,32,36,30,36,26,34,12,30,24,24,26,24,28,12,12,12,10,10,10,10,12,12,10,12,10,10,10,10,12,10,30,34,30,26,24,32,34,32,12,12,12,10,12,10,10,10
10/23/2014 8:00:00 PM,10,10,12,10,10,12,12,12,12,12,12,10,12,10,10,10,10,10,10,12,10,12,10,12,12,12,12,12,12,10,10,10,10,12,12,10,10,12,10,10,12,12,10,10,10,10,10,10,12,12,30,30,24,12,12,12,10,12,10,12
10/23/2014 9:00:00 PM,10,10,10,12,12,10,10,10,12,12,10,12,10,10,10,10,10,12,12,12,10,10,10,10,10,12,10,12,12,10,10,10,28,28,38,34,12,12,10,30,28,28,34,26,12,24,12,12,10,12,10,10,10,10,26,12,10,26,10,10
10/23/2014 10:00:00 PM,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 2:00:00 AM,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,10,10
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10
10/24/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
10/24/2014 6:00:00 AM,10,12,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,12,30,36,32,24,34,32,30,34,30,26,38,36,30,32,30,26,40,36,38,36,44,32,26,32,36,32,24,36,34,30,42,36,34,28,32,32,32,36
10/24/2014 8:00:00 AM,30,40,42,40,30,30,32,26,28,42,42,38,30,32,30,36,34,32,32,36,36,36,32,36,28,32,30,42,40,30,12,12,12,28,12,12,26,28,32,24,26,28,28,32,36,38,42,26,38,28,38,26,12,12,12,12,12,24,28,34
10/24/2014 9:00:00 AM,44,28,34,32,24,26,10,12,12,26,12,12,12,12,24,12,62,74,72,66,36,12,12,26,24,26,38,38,32,54,38,36,34,28,26,26,42,44,85,90,62,89,103,58,28,26,28,70,68,66,66,80,54,32,12,12,34,60,70,36
10/24/2014 10:00:00 AM,34,28,36,12,28,30,56,54,74,62,44,44,52,38,30,36,28,12,10,12,30,64,64,66,64,70,70,66,78,50,54,12,12,24,12,12,10,12,12,26,10,12,12,12,12,12,10,28,62,52,36,60,36,32,36,40,50,50,44,40
10/24/2014 11:00:00 AM,26,26,36,62,34,12,12,12,12,12,24,12,28,12,12,12,12,12,26,10,10,10,12,12,12,12,24,26,12,30,26,12,12,12,12,30,12,12,12,10,12,12,24,40,30,42,32,32,12,34,36,10,10,10,28,12,12,12,28,12
10/24/2014 12:00:00 PM,12,26,24,10,12,26,34,40,30,12,12,12,12,26,12,28,34,32,50,34,12,40,42,40,28,38,52,36,30,30,32,28,30,28,26,12,28,32,12,28,26,12,10,10,10,10,12,12,12,12,10,10,10,10,26,10,12,12,10,30
10/24/2014 1:00:00 PM,38,30,12,12,32,42,30,28,28,32,26,24,12,12,12,12,12,12,12,12,28,12,30,24,10,10,10,10,10,10,10,36,34,30,12,12,12,12,12,12,24,28,28,42,42,36,28,12,24,28,12,12,12,10,10,10,10,26,10,10
10/24/2014 2:00:00 PM,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,12,10,10,12,12,10,10,10,10,10,10,10,12,12,12,12,10,10,10,12,12,12,12,24,12,12,10,10,12,10,12,12,10,12,12,10,12,10,10,10,10,10,10
10/24/2014 3:00:00 PM,10,12,12,10,10,10,12,34,12,34,32,32,42,34,38,32,56,28,32,12,32,38,36,28,10,26,12,12,12,12,32,36,34,36,26,24,32,40,42,38,42,32,12,26,32,26,40,56,28,10,32,36,36,26,12,28,12,12,10,26
10/24/2014 4:00:00 PM,12,36,26,24,12,12,30,28,28,10,38,30,30,30,32,12,36,34,28,12,24,26,12,28,28,28,12,24,24,30,12,26,24,12,28,26,12,12,28,12,26,34,34,12,34,36,32,38,32,32,30,36,38,44,36,40,38,34,34,36
10/24/2014 5:00:00 PM,28,30,12,12,26,28,34,26,26,26,28,26,28,26,30,26,12,28,12,34,30,30,12,26,12,12,24,26,24,12,12,24,26,12,10,24,12,28,12,26,12,12,26,34,26,26,30,26,24,26,30,12,12,10,12,26,26,12,12,12
10/24/2014 6:00:00 PM,12,12,10,26,32,26,36,12,12,12,12,12,26,28,36,26,32,34,26,26,36,28,26,32,12,12,10,26,12,26,12,28,28,12,12,28,30,12,30,42,50,34,32,28,32,32,12,12,12,12,26,12,12,26,12,12,28,38,30,28
10/24/2014 7:00:00 PM,12,26,24,12,12,40,40,26,32,28,30,30,26,26,40,36,12,26,36,32,34,30,30,30,30,26,26,28,10,28,28,24,12,26,28,26,32,30,32,30,26,26,30,28,28,12,28,12,26,26,12,28,34,12,36,38,28,12,30,10
10/24/2014 8:00:00 PM,12,30,26,32,30,32,32,36,28,26,26,34,32,32,28,28,28,30,40,28,30,32,38,34,36,28,32,12,24,12,30,12,12,12,26,24,12,10,50,50,12,12,12,30,34,36,28,30,30,30,10,10,10,12,12,10,12,10,10,12
10/24/2014 9:00:00 PM,12,36,28,12,10,10,12,10,12,12,10,10,12,12,12,24,12,10,10,10,12,10,12,10,10,10,10,12,10,10,12,12,10,12,12,12,12,12,12,26,10,12,10,10,12,12,10,10,10,10,10,10,12,10,10,10,10,12,10,10
10/24/2014 10:00:00 PM,26,28,12,26,12,12,32,26,12,26,12,12,12,10,10,28,38,32,28,12,28,24,40,30,24,26,10,10,10,10,12,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,12,12,10,12,10,10,10,10,10,10,10
