ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/23/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10
10/23/2014 6:00:00 AM,10,10,10,10,10,12,12,24,24,12,26,12,10,10,28,12,12,12,10,12,12,10,12,12,12,12,10,12,12,12,10,12,12,10,10,12,12,26,12,10,10,10,24,12,12,10,10,12,12,12,10,10,12,12,12,10,10,10,10,10
10/23/2014 7:00:00 AM,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,26,26,26,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 8:00:00 AM,10,12,26,24,12,12,10,10,10,10,10,10,10,10,12,10,10,10,12,28,10,10,10,10,10,10,10,10,10,10,10,10,12,26,26,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,12,10
10/23/2014 9:00:00 AM,10,10,10,12,10,12,10,12,10,10,10,10,10,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,12,10,10,12,26,28,12,12,12,12,12,26,12,10,12,26,44,87,105,105,105,99
10/23/2014 10:00:00 AM,82,12,10,12,28,12,10,42,34,56,80,80,87,98,84,68,56,54,82,78,80,76,78,89,86,82,80,80,85,88,82,80,85,99,99,99,99,97,97,99,99,97,97,101,103,90,85,99,90,78,78,80,80,76,83,95,90,74,82,78
10/23/2014 11:00:00 AM,78,80,78,78,58,28,60,89,103,103,103,103,101,101,101,107,131,133,131,129,131,125,135,133,135,137,135,131,137,131,125,113,103,103,101,99,44,26,12,28,26,12,12,28,12,30,26,40,64,74,83,97,99,99,97,76,24,12,12,12
10/23/2014 12:00:00 PM,26,12,24,12,10,10,10,26,12,28,36,32,28,26,28,26,24,32,30,26,32,12,12,12,12,12,12,26,12,10,10,10,10,10,10,12,12,10,12,12,12,12,30,26,26,12,10,12,12,12,10,10,10,10,10,12,10,10,12,12
10/23/2014 1:00:00 PM,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,12,12,10,10,10,12,26,28,24,12,12,28,36,30,24,12,12,26,28,28,12,12,12,26,26,24,12,26,12,26,12,12,10,10,12,10,10,12,24,12,10,10,26,12
10/23/2014 2:00:00 PM,28,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,12,12,12,36,78,89,97,101,105,103,101,101,101,101,101,80,36,28,12,12,10,12,24,26,24,10,12,10,10,12,10,10,10,10,10,10,10,12,10,10,10
10/23/2014 3:00:00 PM,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,10,10,10,10
10/23/2014 4:00:00 PM,12,10,10,10,10,10,10,10,10,12,32,28,64,83,101,97,95,97,97,90,83,97,80,32,26,10,12,12,12,10,10,12,10,12,10,26,10,10,10,10,12,12,12,10,10,10,10,10,10,12,12,12,10,10,12,10,12,12,26,12
10/23/2014 5:00:00 PM,10,12,10,12,10,10,12,10,10,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,26,24,12,26,10,10,10,10,10,12,24,24,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10
10/23/2014 6:00:00 PM,10,10,10,12,10,10,10,10,12,12,26,12,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,12,24,42,12,12
10/23/2014 7:00:00 PM,12,12,26,28,32,12,12,12,12,10,10,12,12,10,10,12,10,10,10,10,10,10,12,28,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,26,24,26,26,12,12,12,12,26,10,10,24,12,12,12,10
10/23/2014 8:00:00 PM,10,10,10,10,10,10,10,10,10,12,26,26,24,12,12,12,12,12,12,30,12,12,12,12,10,26,12,12,12,12,12,26,12,12,10,12,12,28,12,12,12,10,12,10,12,24,12,12,12,12,12,12,10,12,10,12,12,10,26,12
10/23/2014 9:00:00 PM,12,10,12,12,10,10,10,26,26,24,12,12,10,12,12,26,26,12,12,12,12,12,12,10,12,12,12,12,12,10,10,12,26,12,10,12,34,12,24,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10
10/23/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,12,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 1:00:00 AM,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 2:00:00 AM,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 5:00:00 AM,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,12,30,32,12,26,12,12,12,10,26,12,12,12,12,26,12,12,26,12,12,12,10,10,10,12,12,12,10,12,12,10,10,12,12,10,10,10,12,10,10
10/24/2014 7:00:00 AM,12,12,10,10,12,12,26,12,10,12,12,26,12,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,26,12,24,12,10,10,12,28,30,26,12,48,62,12,12,10,10,12,87,84,32
10/24/2014 8:00:00 AM,12,12,30,42,12,12,10,10,10,12,12,12,10,10,12,10,10,12,12,12,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,12,10,10,10,10,10,12,10,10,10,12,10,12,12,44,76,72,24,12,10,10,12,10,30,40
10/24/2014 9:00:00 AM,30,12,12,60,87,101,97,101,101,101,101,101,101,101,99,99,101,99,101,99,101,101,97,101,101,101,101,99,101,101,101,101,92,72,105,135,133,137,129,133,133,131,133,129,129,131,133,131,135,135,129,109,99,101,101,101,103,101,103,101
10/24/2014 10:00:00 AM,103,103,101,97,90,83,34,12,12,12,28,72,56,28,12,30,26,32,30,34,12,42,28,12,12,12,24,12,26,12,10,12,28,34,32,34,30,12,28,24,28,24,34,12,26,26,26,56,83,38,12,10,32,54,78,80,82,54,83,97
10/24/2014 11:00:00 AM,99,97,97,90,74,30,32,52,24,12,10,10,12,12,12,12,24,26,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,12,10,10,10,12,10,10,12,12,12,12,12
10/24/2014 12:00:00 PM,26,24,24,10,36,52,68,56,36,34,28,12,10,10,10,10,10,10,12,10,10,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,10,10,10
10/24/2014 1:00:00 PM,12,10,10,10,12,12,12,10,10,32,44,24,26,28,32,12,12,12,12,12,10,10,10,26,12,12,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,26,10,10,10,10,10,10,10,10,10,10,10,10,30,10,12,12
10/24/2014 2:00:00 PM,12,10,10,10,12,10,10,10,12,12,10,10,10,12,26,26,70,78,62,83,97,99,97,99,94,78,76,78,80,78,74,44,38,12,26,28,28,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 3:00:00 PM,10,12,12,12,10,10,10,10,12,10,10,10,12,12,10,12,12,10,10,10,10,10,10,30,12,10,26,28,26,12,10,12,10,12,10,12,10,10,10,10,42,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10
10/24/2014 4:00:00 PM,10,10,10,10,32,12,12,24,34,30,30,28,68,76,64,72,42,62,72,42,32,30,26,28,12,12,26,12,10,12,12,26,26,12,28,12,12,12,10,12,10,10,12,10,10,10,10,12,12,12,12,12,12,12,12,12,12,28,24,12
10/24/2014 5:00:00 PM,12,12,10,12,10,10,10,12,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,12,28,28,12,10,10,10,12,10,10,10,10,10,10
10/24/2014 6:00:00 PM,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,28,26,26,12,38,58,50,68,78,56,89,99,92,58,60,32,28,12,12,12,12,12,12,12,26,12,12,12,12,26,12,12
10/24/2014 7:00:00 PM,10,10,10,12,10,10,10,12,10,10,12,28,26,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12
10/24/2014 8:00:00 PM,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,12,12,12,10,24,10,10,10,10,10,10,10,12,10,10,10,10,10,12,12,10,10,10,12,12,26,38,60,83,97,94,83,97,95,58,26,32,12,10
10/24/2014 9:00:00 PM,10,10,10,12,12,26,30,26,26,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,10,10,10,12,10,10,12,12,10,12,10,10,12,12,10,10,12,26,10,10,12,10,10,12,10,10,10,12,10,10,10,12,10,10,10,12
10/24/2014 10:00:00 PM,10,12,12,10,10,34,28,12,12,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,12,10,10,10,10,10,10,12,12,26,10,10,10,12,10,10,10,10,10,10,10,10,10,10,24,12,10,10,10,10,10,10,10,10,10
10/24/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,24,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10
10/25/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 1:00:00 AM,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
