ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/21/2014 4:00:00 PM,12,10,10,10,10,10,10,12,10,12,10,10,12,10,10,10,12,12,12,12,24,38,36,12,12,12,28,68,91,72,10,10,10,10,12,10,10,10,12,40,66,50,30,26,24,12,10,10,10,10,10,12,10,10,26,10,10,10,10,10
10/21/2014 5:00:00 PM,10,10,10,12,26,12,12,12,28,36,12,32,26,32,30,34,26,36,38,38,24,36,32,42,26,32,28,40,52,54,52,60,54,26,24,24,12,32,12,12,10,10,12,10,12,12,10,12,10,10,10,10,10,10,10,10,12,10,10,10
10/21/2014 6:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,24,28,26,36,78,68,32,10,36,66,70
10/21/2014 7:00:00 PM,28,10,10,10,12,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,12,12,28,10,10,30,68,76,78,78,78,66,30,26,12,10,10
10/21/2014 8:00:00 PM,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,28,10,26,10,26,10,10,28,42,95,125,68,32,32,24,24,12,26,12,28,12,12,12,12,26,24,36,32,12,32,26,12,12,30,32,12,12,12,26,28,26,12,24,10,10
10/21/2014 9:00:00 PM,10,10,10,10,10,10,24,26,10,12,10,10,10,28,24,10,10,12,10,10,12,12,10,10,10,26,10,28,12,12,26,12,12,26,10,12,10,12,12,12,12,12,10,10,10,10,10,12,12,12,12,10,10,12,10,10,10,10,10,10
10/21/2014 10:00:00 PM,10,10,12,10,12,10,10,12,10,12,12,10,12,10,12,10,10,10,12,12,10,10,10,12,12,12,12,10,30,12,12,12,12,12,12,10,10,12,12,12,26,10,12,10,10,12,10,12,10,12,10,10,10,10,10,10,12,12,10,10
10/21/2014 11:00:00 PM,10,12,10,12,12,12,24,12,12,12,28,26,12,12,12,12,30,26,12,12,12,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,12,10,10,10,10,12,12,12,10,26,26,12,12,10,12,10
10/22/2014 12:00:00 AM,10,10,42,42,10,12,10,10,12,12,12,12,12,10,10,10,12,12,26,10,10,10,10,10,12,12,12,10,12,12,12,10,12,10,10,12,10,10,10,10,10,10,10,12,12,10,10,10,10,12,12,24,10,12,12,10,26,26,26,12
10/22/2014 1:00:00 AM,12,10,24,32,26,12,12,10,12,12,12,10,12,10,10,10,12,10,12,24,10,10,10,10,12,10,10,10,10,10,10,12,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12
10/22/2014 8:00:00 AM,12,12,10,26,32,28,12,26,12,26,28,12,12,28,12,12,24,12,12,26,12,26,24,12,10,10,12,12,12,12,10,12,12,10,12,12,12,10,10,12,10,10,12,12,12,26,12,12,12,24,24,40,12,12,12,12,12,12,12,12
10/22/2014 9:00:00 AM,12,12,34,34,83,101,97,78,24,12,10,10,10,12,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,36,78,89,103
10/22/2014 10:00:00 AM,92,30,12,34,12,10,24,10,12,12,12,12,12,10,12,32,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,30,28,34,26,26,12,32,12,12,12,12,12,12,12,12,12,10,10
10/22/2014 11:00:00 AM,10,10,10,10,10,10,12,12,30,26,26,28,26,12,24,12,40,74,76,66,72,68,70,62,72,54,10,12,12,12,12,24,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 12:00:00 PM,10,10,10,12,10,10,10,12,12,12,10,12,56,85,92,28,40,40,38,38,26,12,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,12,12,12,10,10,12,10,12,28,62
10/22/2014 1:00:00 PM,28,26,10,10,12,12,10,10,10,10,10,12,12,10,10,10,10,10,10,12,10,12,10,10,12,12,10,12,10,12,10,10,10,12,10,12,10,10,12,10,10,10,12,10,10,12,10,10,10,10,10,10,12,12,10,12,10,12,12,12
10/22/2014 2:00:00 PM,10,10,12,10,10,26,10,12,10,10,12,28,12,44,58,44,52,40,74,54,10,10,10,10,10,10,10,10,30,26,10,10,12,10,10,10,10,26,42,38,30,12,28,12,28,28,28,24,12,26,28,36,85,93,97,93,99,92,80,76
10/22/2014 3:00:00 PM,87,105,97,94,82,78,78,72,60,72,32,24,10,12,10,10,12,10,10,10,10,10,10,10,40,52,38,54,28,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,12,12,12
10/22/2014 4:00:00 PM,10,12,12,12,10,10,10,10,10,12,12,12,10,10,10,10,12,12,10,10,12,12,10,10,10,12,12,10,10,12,12,34,10,12,10,10,10,10,10,12,12,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 5:00:00 PM,10,10,12,12,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10
10/22/2014 6:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,10,10,10,10,10,12,10,10,10,10,26,32,24,32,34
10/22/2014 7:00:00 PM,30,26,12,10,10,10,10,10,12,10,10,12,30,72,72,24,10,12,10,12,12,26,12,26,12,10,10,10,12,10,34,30,42,42,26,10,10,10,10,10,32,10,10,12,12,12,26,83,38,28,12,12,26,32,10,10,10,10,10,10
10/22/2014 8:00:00 PM,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 9:00:00 PM,10,10,10,10,10,10,12,12,10,12,12,12,12,26,12,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,12,10,10,10,10,12,10,10,10,10,10,12,26,26,10,10
10/22/2014 10:00:00 PM,10,12,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,12,10,10,12,12,10,10,10,10,10,12,12,10,12,10,12,10,12,10,10,10,10,10,10,10,10,10,10,24,12,12,12,10,12,12,10,10,10,12,12,12
10/22/2014 11:00:00 PM,10,10,12,26,12,12,10,12,10,26,26,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,26,12,24,12,12,12,28,12,12,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10
10/23/2014 12:00:00 AM,10,12,10,10,12,12,10,10,10,10,10,10,10,10,12,10,12,12,12,12,10,12,12,10,12,12,10,10,12,10,12,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,26,10,10,10
10/23/2014 1:00:00 AM,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
10/23/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 7:00:00 AM,12,24,26,26,12,10,10,12,32,28,26,26,12,12,12,12,28,10,12,12,24,26,12,30,30,30,30,28,28,26,12,12,12,12,12,24,12,12,12,12,10,12,12,10,10,10,12,12,12,12,28,12,12,12,12,26,26,56,80,82
10/23/2014 8:00:00 AM,72,34,28,12,10,10,10,10,12,26,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,24,10,10,10,10,12,12,10,10,12,12,12,12,12,12,10,10
10/23/2014 9:00:00 AM,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,24,40,68,87,94,70,50,38,24,28,26,12,12,12,26,30,26,12,12,12,12,26,32,30,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,26,32
10/23/2014 10:00:00 AM,24,10,10,10,10,10,12,10,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,12,12,12,12,28,12,34
10/23/2014 11:00:00 AM,12,26,58,72,82,80,78,78,44,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 12:00:00 PM,12,10,10,10,10,12,10,10,10,10,10,12,12,10,10,12,36,66,62,26,38,36,68,68,30,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,10,12
10/23/2014 1:00:00 PM,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,68,74,78,80,85,97,92,74,76,70,42,24,30,10,32,28,30,34
10/23/2014 2:00:00 PM,28,70,72,62,30,38,30,30,12,36,76,40,28,64,40,24,12,12,10,10,12,10,10,10,10,10,10,10,10,12,10,12,10,12,10,10,10,10,10,10,12,10,10,12,10,10,10,12,12,10,10,12,10,10,10,10,10,10,10,12
10/23/2014 3:00:00 PM,24,12,26,12,12,12,10,10,12,12,12,12,10,12,12,10,10,12,12,12,12,12,12,12,12,12,10,10,12,26,12,12,10,10,10,10,10,24,36,12,12,12,10,10,12,12,12,12,12,26,12,10,12,30,36,62,40,34,40,34
10/23/2014 4:00:00 PM,28,12,12,12,12,12,26,12,28,24,12,28,12,12,28,12,12,12,10,12,26,12,12,12,24,12,12,12,12,28,34,58,40,12,10,26,12,12,10,10,12,12,10,12,12,10,26,72,62,44,24,12,10,10,10,10,10,10,10,10
10/23/2014 5:00:00 PM,12,10,10,10,12,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,10,28,28,26,10
10/23/2014 6:00:00 PM,10,12,50,28,30,76,81,93,32,28,12,10,32,78,79,95,92,50,30,12,12,26,12,12,24,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,12,10,12,10,12,10,10,10,12,12,10,10
10/23/2014 7:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,10,12,10,12,10,10,10,12,12,12,24,12,12,10,12,12,26,12,10,10,10,24,10,10,10,10,12,12,10,26,26,26,30,24,62,76,70,38,28,36,38,12,10,28,36
10/23/2014 8:00:00 PM,12,30,76,74,36,12,24,12,12,12,10,10,10,12,12,12,10,10,10,12,26,26,28,12,12,10,12,10,10,12,12,12,10,12,12,12,12,12,10,10,10,12,10,12,12,10,12,10,10,10,10,12,12,10,26,12,12,12,42,12
10/23/2014 9:00:00 PM,10,26,12,10,28,12,10,12,10,26,12,12,12,10,10,10,10,26,12,12,12,12,12,12,12,12,10,10,12,12,12,12,10,10,12,10,10,10,12,10,12,12,26,24,12,12,10,10,10,12,10,10,10,24,12,12,12,12,12,10
10/23/2014 10:00:00 PM,10,12,12,10,12,12,10,12,10,10,10,10,10,12,12,12,28,26,32,24,44,38,12,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 12:00:00 AM,10,24,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
10/24/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,28,12,12,28,26,12,12,12,12,26,12,26,10,12,12,12,12,12,10,12,12,12,10,10,10,26,12,10,12,12,12,12,10
10/24/2014 9:00:00 AM,12,12,12,32,36,87,101,92,50,28,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,12,10,10,10,10,10,12,10,12,10,10,10,10,10,10,12,10,10,10,12,12,26,56,83,97,99
10/24/2014 10:00:00 AM,74,24,12,12,12,12,12,12,12,24,12,12,12,12,12,12,12,12,12,12,26,12,12,12,12,30,28,26,24,26,36,34,26,30,34,30,28,24,12,26,26,12,12,28,24,30,30,12,30,12,28,12,24,28,10,26,26,28,26,12
10/24/2014 11:00:00 AM,24,26,12,12,12,26,12,12,12,12,10,12,12,10,12,12,12,12,12,10,12,10,10,12,12,26,12,12,12,12,10,12,28,12,24,26,12,12,12,12,24,12,12,26,12,12,12,10,12,10,10,10,10,12,26,12,12,26,10,10
10/24/2014 12:00:00 PM,24,10,28,32,28,28,28,76,79,93,90,81,84,78,76,78,56,78,48,34,12,12,12,12,12,10,10,10,10,12,12,12,10,12,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,12,10,10
10/24/2014 1:00:00 PM,10,10,10,12,10,10,10,10,10,12,12,36,30,30,30,26,12,10,12,12,10,12,10,10,12,12,12,12,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10
10/24/2014 2:00:00 PM,10,10,12,10,10,10,10,10,10,10,10,10,12,12,12,32,34,60,72,70,74,68,30,32,26,10,10,12,64,60,34,30,28,10,10,26,24,12,10,32,64,50,12,10,12,10,12,12,24,34,60,28,12,56,36,12,12,12,12,12
10/24/2014 3:00:00 PM,10,12,26,10,12,12,10,12,12,10,12,12,12,10,10,10,10,10,12,10,10,10,12,10,12,10,10,10,12,12,10,10,12,12,10,12,10,12,10,10,10,12,10,10,10,10,10,10,10,10,26,68,34,30,66,28,12,10,10,12
10/24/2014 4:00:00 PM,12,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,28,26,24,10,10
10/24/2014 5:00:00 PM,10,10,10,12,26,42,68,10,12,12,12,10,12,10,10,10,10,12,12,48,54,36,32,28,36,12,28,24,26,12,10,10,10,10,10,28,12,10,10,10,10,10,10,10,10,10,10,10,12,12,12,10,12,12,10,10,10,10,12,10
10/24/2014 6:00:00 PM,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 7:00:00 PM,10,12,12,10,10,10,12,12,10,12,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,28,12,26,38,80,91,97,95,107,64,28,36,12,26,12,10,10,12,12,26,82,95,117,76,36,26
10/24/2014 8:00:00 PM,42,26,52,78,83,95,78,34,12,10,10,10,12,12,12,42,50,26,28,12,38,56,60,60,12,12,12,28,12,26,26,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,12,10,12,10,10,12,10,10,10,10,10
10/24/2014 9:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10
10/24/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,26,40,38,12,38,60,76,70,40,48,78,79,95,95,93,92,54,42,32,12,24,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10
10/24/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
