ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/23/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,24,24,10,10,10,10,10,10,10,10,12,10,26
10/23/2014 4:00:00 AM,30,36,26,10,10,12,10,10,10,10,10,10,12,10,26,24,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
10/23/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,24,30,12,12,12,12,32,34,26,28,12,26,38,32,30,24,10,10,32,50,34,32,34,24,30,66,66,70
10/23/2014 7:00:00 AM,66,72,62,40,26,34,34,12,28,26,32,12,32,12,28,24,28,28,24,32,32,34,32,32,12,26,26,12,12,12,12,26,12,12,30,12,26,34,44,40,28,12,24,28,28,36,28,12,10,10,10,10,10,10,30,36,38,62,64,72
10/23/2014 8:00:00 AM,72,60,60,28,28,12,32,36,38,30,36,40,36,42,40,36,42,24,32,12,24,12,12,10,10,12,10,10,10,10,10,12,10,10,10,12,28,36,40,38,60,52,60,42,58,32,26,12,32,12,12,12,12,12,12,12,12,12,26,26
10/23/2014 9:00:00 AM,32,12,12,10,12,10,24,10,12,28,10,10,10,10,10,12,52,34,52,60,58,60,40,38,32,36,12,32,12,10,10,12,10,12,10,28,12,12,12,12,12,26,12,12,12,26,32,24,10,12,12,10,10,12,12,12,28,26,26,10
10/23/2014 10:00:00 AM,10,12,24,12,10,12,26,12,12,12,26,12,12,12,12,24,12,26,26,12,12,28,32,12,26,28,12,12,26,26,28,28,38,32,36,38,40,64,44,40,50,62,42,64,34,52,34,12,24,12,42,50,40,44,42,28,12,12,12,12
10/23/2014 11:00:00 AM,12,12,12,12,12,26,10,12,10,12,10,12,12,10,10,10,10,10,10,12,10,12,10,10,10,12,12,10,10,12,10,10,10,10,12,12,10,12,10,12,12,10,10,10,12,10,10,12,26,12,12,12,12,12,12,12,12,12,12,10
10/23/2014 12:00:00 PM,10,12,10,10,10,12,10,10,10,12,10,10,26,12,10,12,12,12,12,12,10,12,12,12,10,12,10,12,10,12,12,10,12,10,10,12,28,26,32,10,12,10,12,10,12,10,10,12,12,12,26,10,10,10,10,10,10,12,10,10
10/23/2014 1:00:00 PM,26,26,44,36,34,42,52,26,34,24,12,12,10,12,12,12,12,12,12,12,10,10,10,36,34,38,38,32,12,12,12,12,12,12,12,12,12,26,44,12,10,32,28,58,68,68,66,74,76,76,72,58,40,30,32,42,40,12,12,12
10/23/2014 2:00:00 PM,12,10,10,12,10,10,12,10,12,10,24,42,42,10,12,12,10,10,10,10,12,26,12,10,26,12,24,26,10,12,10,10,10,10,10,10,28,12,34,38,36,38,50,64,48,38,54,64,56,54,36,32,26,12,12,30,12,26,32,12
10/23/2014 3:00:00 PM,26,28,44,26,32,12,26,44,40,40,28,30,28,12,28,12,12,30,34,36,28,12,10,12,12,12,12,12,12,26,10,30,32,26,38,34,36,32,24,26,12,12,12,12,12,10,12,10,12,12,12,10,24,12,12,12,10,12,12,28
10/23/2014 4:00:00 PM,12,10,10,12,28,34,28,40,40,44,60,62,50,64,36,36,36,52,28,38,32,42,32,26,32,28,28,26,12,12,10,12,10,10,10,10,12,30,38,30,12,10,12,12,12,10,12,10,12,12,10,10,10,10,10,26,24,32,32,12
10/23/2014 5:00:00 PM,12,10,10,10,12,10,10,10,12,10,10,12,12,10,12,12,12,12,10,12,12,12,28,10,10,12,12,12,30,10,10,12,12,10,12,12,12,12,10,10,12,12,12,12,34,10,12,26,12,12,12,28,10,12,12,12,10,12,12,10
10/23/2014 6:00:00 PM,12,12,24,12,12,12,10,12,12,12,10,10,10,10,12,10,10,10,10,10,10,30,50,42,28,30,36,48,70,76,64,76,76,70,70,74,74,70,38,12,24,32,28,30,12,12,26,10,12,10,10,12,26,26,26,10,10,10,10,32
10/23/2014 7:00:00 PM,12,10,10,12,32,12,10,10,10,30,12,10,10,12,28,54,68,66,74,72,62,32,12,12,24,12,12,32,42,32,28,34,28,50,26,12,12,12,12,12,12,12,12,12,42,12,12,38,28,12,12,12,26,12,30,12,12,12,12,26
10/23/2014 8:00:00 PM,32,28,38,32,32,28,26,30,26,28,28,28,12,28,36,26,12,24,28,26,30,26,24,12,12,12,12,26,26,28,36,26,12,12,26,12,12,12,26,12,12,30,26,12,28,12,26,12,28,28,12,12,12,12,12,26,26,12,26,12
10/23/2014 9:00:00 PM,12,10,12,28,12,12,12,12,12,12,10,10,28,24,12,12,10,24,12,28,26,26,12,12,28,28,12,24,26,12,12,28,12,12,26,12,12,26,26,12,12,12,12,12,12,12,12,10,12,12,12,12,10,12,10,12,26,26,28,26
10/23/2014 10:00:00 PM,26,30,36,28,12,12,26,12,12,12,26,28,26,12,26,24,12,10,12,24,12,28,12,28,12,12,24,26,12,24,12,26,12,26,32,34,26,12,12,26,12,26,28,30,26,26,24,24,32,24,26,12,12,12,26,12,12,10,10,12
10/23/2014 11:00:00 PM,12,28,10,24,28,28,12,12,12,12,12,12,12,26,12,24,12,28,26,24,28,36,26,32,34,26,12,12,12,12,28,12,12,26,28,26,12,26,12,10,28,24,28,26,28,26,24,12,26,28,32,32,28,32,32,36,32,34,26,36
10/24/2014 12:00:00 AM,36,24,28,28,10,12,24,12,12,26,30,12,36,24,12,24,12,10,12,12,12,12,12,12,12,12,12,12,28,40,38,34,32,60,32,12,28,34,34,30,24,36,48,54,44,36,42,30,36,30,38,34,28,12,52,12,12,38,36,40
10/24/2014 1:00:00 AM,44,38,26,26,28,36,30,44,24,24,26,12,10,10,10,10,26,10,10,10,10,28,12,12,12,12,12,28,12,10,30,60,36,40,34,12,12,30,28,12,12,30,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,26,10,10,10,10,10,10,10,12,12,12,12,10,10,12,12,32,30,32,28,50,32,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,10
10/24/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 6:00:00 AM,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,26,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10
10/24/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 9:00:00 AM,10,10,12,12,12,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,12,12,10,10,12,10,12,28,10,12,10
10/24/2014 10:00:00 AM,10,10,12,12,12,12,12,32,40,32,34,28,12,26,12,12,36,36,36,56,58,44,56,38,52,36,26,12,28,28,36,24,26,12,26,32,28,38,30,10,10,12,12,12,28,28,12,12,12,12,12,12,28,28,12,10,10,12,10,26
10/24/2014 11:00:00 AM,32,50,44,34,50,50,66,56,72,60,66,28,10,12,26,26,12,12,12,12,10,10,10,10,12,12,10,10,12,10,10,10,10,12,28,50,44,32,38,50,42,28,44,58,64,60,62,58,48,48,30,50,60,32,30,12,12,12,12,12
10/24/2014 12:00:00 PM,10,32,60,58,74,76,72,74,72,58,42,36,28,12,12,12,12,12,12,26,38,12,12,12,12,12,12,12,12,12,30,12,12,12,26,32,10,10,10,12,26,10,36,12,12,10,10,10,10,12,52,70,68,68,70,64,74,70,62,30
10/24/2014 1:00:00 PM,34,30,12,12,12,12,26,12,12,28,12,12,12,10,10,10,10,10,28,52,78,66,52,42,66,42,10,12,12,10,10,10,12,12,10,10,12,12,12,10,12,12,10,12,10,10,10,10,10,10,10,12,10,10,12,10,10,12,10,10
10/24/2014 2:00:00 PM,12,12,10,12,10,10,12,10,10,12,10,10,10,10,12,28,28,42,28,66,62,38,72,68,40,36,12,34,38,28,36,28,30,36,38,44,36,30,12,12,10,12,12,12,10,32,38,54,62,58,32,54,66,68,54,58,24,48,42,38
10/24/2014 3:00:00 PM,26,26,36,36,42,40,34,42,28,26,26,10,12,26,10,10,30,32,36,32,26,32,12,12,12,12,26,28,28,34,38,34,32,38,32,32,40,32,30,42,38,30,30,28,12,12,10,10,12,12,24,52,66,56,58,58,48,58,12,12
10/24/2014 4:00:00 PM,12,12,10,28,36,38,28,12,12,12,12,26,12,38,12,12,10,12,10,10,12,28,12,10,12,10,12,28,26,24,12,12,12,12,12,10,12,26,12,10,12,12,10,10,12,26,34,28,12,12,12,12,36,34,12,12,10,12,10,10
10/24/2014 5:00:00 PM,12,12,12,12,12,10,10,10,24,12,10,28,12,24,26,26,12,24,12,26,26,10,12,12,12,30,12,10,12,12,12,12,10,26,12,12,12,12,12,30,12,10,10,10,12,26,30,28,12,26,36,10,10,12,12,12,12,26,12,12
10/24/2014 6:00:00 PM,10,12,10,26,10,10,10,12,26,12,10,10,12,12,12,10,12,12,12,12,26,26,28,12,12,12,32,12,10,10,12,12,12,24,12,12,12,36,36,58,62,42,36,36,42,34,30,12,10,10,10,12,12,10,12,12,12,10,26,10
10/24/2014 7:00:00 PM,10,24,30,32,32,32,30,34,38,50,66,56,58,42,56,32,36,28,26,12,12,12,24,12,12,30,30,12,12,12,24,12,12,12,26,38,26,12,12,10,12,12,10,12,10,10,10,26,52,62,74,72,70,70,70,72,56,58,40,32
10/24/2014 8:00:00 PM,34,36,34,12,12,24,12,12,12,28,12,10,12,12,12,28,12,12,28,12,12,24,12,28,32,12,12,10,12,12,12,12,12,28,42,12,28,36,24,12,12,12,10,10,10,12,12,12,12,12,24,24,10,10,12,26,12,26,10,12
10/24/2014 9:00:00 PM,12,12,12,10,10,12,12,26,10,12,10,12,12,28,12,10,10,10,10,10,12,10,10,10,10,26,12,12,12,12,12,12,12,24,12,12,12,10,10,30,28,28,10,26,26,12,24,24,26,12,12,12,12,12,12,12,12,12,12,12
10/24/2014 10:00:00 PM,12,12,12,10,12,24,12,10,10,12,10,12,26,12,12,12,12,12,12,12,12,12,26,12,12,28,10,26,12,24,12,12,12,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,24,12,12,12,30,32,30,24,12
10/24/2014 11:00:00 PM,26,12,28,24,12,12,12,28,12,38,40,26,26,26,28,28,28,26,10,32,36,12,28,12,38,36,40,38,24,26,30,38,38,38,26,28,28,32,10,10,12,10,12,12,10,10,10,10,10,10,12,12,12,24,26,26,12,10,10,10
10/25/2014 12:00:00 AM,10,10,10,10,10,10,12,12,26,28,12,24,26,10,10,12,10,10,10,10,10,10,12,34,38,32,36,38,12,12,12,10,12,10,12,10,10,10,12,10,12,26,10,26,10,10,12,26,12,10,12,34,28,10,10,10,10,10,10,10
10/25/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
