ActivityHour,Steps00,Steps01,Steps02,Steps03,Steps04,Steps05,Steps06,Steps07,Steps08,Steps09,Steps10,Steps11,Steps12,Steps13,Steps14,Steps15,Steps16,Steps17,Steps18,Steps19,Steps20,Steps21,Steps22,Steps23,Steps24,Steps25,Steps26,Steps27,Steps28,Steps29,Steps30,Steps31,Steps32,Steps33,Steps34,Steps35,Steps36,Steps37,Steps38,Steps39,Steps40,Steps41,Steps42,Steps43,Steps44,Steps45,Steps46,Steps47,Steps48,Steps49,Steps50,Steps51,Steps52,Steps53,Steps54,Steps55,Steps56,Steps57,Steps58,Steps59
10/21/2014 9:00:00 PM,5,0,11,1,20,0,0,0,0,0,0,32,11,48,31,11,0,0,0,0,0,0,0,0,36,16,0,0,0,0,0,0,12,16,0,0,24,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0
10/21/2014 10:00:00 PM,0,7,29,18,6,0,0,0,0,0,0,0,0,0,4,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,30,48,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
10/21/2014 11:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,13,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,41,0,56,34,64,9,22,0,0,0,43,39,36,0,0
10/22/2014 12:00:00 AM,7,0,0,7,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
10/22/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
10/22/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,28,14,29,23,21,27,2,43,48,44,48,48,59,34,52,61,37,6,27,54,37,35
10/22/2014 8:00:00 AM,0,37,18,0,72,20,18,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,8,104,114,111,97,104,81,47,0,0,38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 9:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,11,71,21,0,0,23,85,5,49,53,39,0,0,0,66,16,0,0,0,0,0,0,0,0,0
10/22/2014 10:00:00 AM,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,6,48,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,18,10,0,15,8,12,21,8,1,40,40,0,0,0,23,19,0
10/22/2014 11:00:00 AM,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 12:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,69,69,69,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 1:00:00 PM,0,0,0,0,0,0,13,9,65,33,60,76,92,92,77,71,29,10,7,0,15,23,20,7,14,0,0,40,31,25,29,32,41,23,15,47,28,26,29,38,19,29,9,22,34,24,39,38,39,23,27,37,19,8,26,44,49,42,14,40
10/22/2014 2:00:00 PM,47,26,28,26,46,25,30,33,19,43,33,28,21,20,40,0,19,25,14,34,48,68,80,99,74,88,90,60,16,19,11,13,12,0,0,22,15,5,6,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,12,13,11,0,0,32
10/22/2014 3:00:00 PM,41,14,0,0,0,0,14,0,0,0,0,0,0,8,0,0,6,0,27,10,0,9,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,14,27,38,0,0,0,0
10/22/2014 4:00:00 PM,16,0,0,0,0,0,0,0,0,0,0,28,0,18,20,20,13,8,38,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,24
10/22/2014 5:00:00 PM,0,34,99,121,118,117,74,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,51,51,50,65,73,71,74,60,59,47,14,29,20,1,19,41,57,65,80,60,37,57,53,36,0,22,12
10/22/2014 6:00:00 PM,4,19,8,0,20,29,0,0,0,0,38,11,18,68,0,31,50,59,37,43,0,44,37,47,0,16,36,28,0,0,0,35,47,88,12,4,8,0,12,18,8,0,17,0,11,0,0,0,0,0,16,13,0,0,0,0,0,0,0,6
10/22/2014 7:00:00 PM,0,0,0,0,9,22,0,15,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,17,0,0,0,0,0,0,0,0,16,27,14,7,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 8:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,17,10,0,8,15,40,25,18,38,55
10/22/2014 9:00:00 PM,48,41,43,32,14,8,0,7,9,9,19,14,13,0,4,6,6,9,28,10,15,54,30,0,22,0,33,42,0,11,9,36,4,15,0,12,6,4,27,12,41,7,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,11,37
10/22/2014 10:00:00 PM,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/22/2014 11:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,28,14,33,38,5,0,0,0,0,0,0,0,0,0,0
10/23/2014 2:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 3:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 5:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 7:00:00 AM,0,0,0,0,0,0,6,65,34,0,28,29,2,11,0,8,0,11,20,34,33,35,46,62,25,13,15,52,26,0,0,0,0,0,0,40,15,63,38,34,57,29,36,11,34,54,11,9,52,28,32,29,54,4,13,0,0,0,0,0
10/23/2014 8:00:00 AM,0,0,0,0,0,0,0,0,0,0,15,0,25,0,24,0,9,10,0,0,13,7,7,102,35,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,16,0,0,12,11,41,7,0,0
10/23/2014 9:00:00 AM,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,10,0,0,0,0,20,103,47,0,14,46,89,93,33,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,13,0
10/23/2014 10:00:00 AM,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,13,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,99,112,79,18,13,25,4,0,0,0,0,0,24,49,105,0,59
10/23/2014 11:00:00 AM,115,107,102,108,81,39,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,15,0,0,0,0,0,0,26,9,0,16,19,7,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 12:00:00 PM,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 1:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,53,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 3:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,31,0,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 4:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 5:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 6:00:00 PM,0,0,0,0,0,0,0,0,0,0,10,8,0,57,66,33,89,77,91,107,111,117,117,99,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,49,54,0,33,34,17,0,6,0,15,24,9,0,0,0,0
10/23/2014 7:00:00 PM,9,46,0,0,0,0,0,0,0,30,0,0,0,52,12,0,0,0,7,13,0,0,0,0,0,0,0,0,0,16,31,0,0,0,16,1,0,0,0,0,0,28,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
10/23/2014 8:00:00 PM,0,0,0,0,12,0,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,28,0,25,37,19,7,0,0,0,0,0,0,0,0,22,21,0,25,38,0,0,0,0,0,0,0,0,0,0,22,7
10/23/2014 9:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,30,25,6,0,0,0,0,0,0,15,0,0,0,10,9,0,0,0,0,0,43,23,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,11,0,0,0,0
10/23/2014 10:00:00 PM,0,0,0,24,30,38,16,33,1,9,48,6,0,28,13,7,17,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,33,51,30,50,27,9,38,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
10/23/2014 11:00:00 PM,0,6,0,0,0,0,7,0,0,0,12,36,11,14,52,55,57,30,33,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10/24/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 2:00:00 AM,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 3:00:00 AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 4:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,46,6,11,16,18,20
10/24/2014 5:00:00 AM,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 6:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 7:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
10/24/2014 8:00:00 AM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,52,4,4,42,9,48,51,7,30,44,24,48,23,0,0,0,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,77,111,118,76
10/24/2014 9:00:00 AM,20,0,6,0,0,0,0,0,5,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,10,11,39,68,43,6,0,0,0,0,0,0,0,0
10/24/2014 10:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,55,93,88,94,94,49,0,7,6,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 11:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,23,0,0,0,0,11,12,15,14,12,0,7,0,0,8,0,0,0,0,0,17,67,95,109,90,99,78,44,4,0,0,0,0,0
10/24/2014 12:00:00 PM,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 1:00:00 PM,12,53,18,0,0,0,0,0,0,0,16,28,53,80,95,103,106,92,26,0,28,20,0,8,8,16,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 2:00:00 PM,0,0,0,0,0,0,0,0,0,26,0,15,0,0,17,6,29,64,75,75,74,70,63,81,5,0,8,11,0,10,9,0,0,0,7,10,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,5,0,0
10/24/2014 3:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 4:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 5:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,21,9,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/24/2014 6:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
10/24/2014 7:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,29,46,106,119,118,92,29,0,0,0,0,0,0,0,6,37,26,45,30,0,0,0,0,0,0,0,19,0,38,27,20,0,0,0,40,39,0,13,5,5,0
10/24/2014 8:00:00 PM,0,0,0,7,0,0,0,0,11,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,18,20,48,14,0,41,12,0,0,18,23,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
10/24/2014 9:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,9,41,9,4,0,0,37,0,0,0,0,8,0,0,9,0,11,0,0,0,0,0,21,34,11,14,0,0,0,0,0,0
10/24/2014 10:00:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,7,20,10,11,21,25,31,11,0,0,0,0,0,11,6,9,27,60,34,67,9,15,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,30,40,23,54,26,6,0
10/24/2014 11:00:00 PM,0,0,0,0,0,0,9,10,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/2014 1:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
