ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/21/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 1:00:00 AM,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10
10/21/2014 2:00:00 AM,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,12,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,26,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,12,10,10,10
10/21/2014 4:00:00 AM,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10
10/21/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10
10/21/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10
10/21/2014 7:00:00 AM,10,10,10,10,10,10,12,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10
10/21/2014 8:00:00 AM,10,12,28,30,32,12,26,26,28,50,32,28,12,30,28,36,12,38,26,34,34,28,26,10,10,10,10,10,10,30,26,10,10,10,10,12,12,10,12,10,10,10,10,10,12,10,12,36,32,26,26,32,28,30,32,34,12,28,12,24
10/21/2014 9:00:00 AM,28,10,12,10,10,10,10,10,10,12,10,12,10,10,26,10,10,10,12,10,12,12,12,10,12,10,10,12,10,12,12,12,10,26,10,10,12,10,12,10,12,10,10,10,12,10,12,10,12,12,12,26,12,12,10,10,10,12,12,10
10/21/2014 10:00:00 AM,10,10,10,10,10,10,10,12,10,12,10,10,12,10,30,30,28,32,24,12,12,30,26,28,26,12,40,28,24,28,12,42,34,58,81,92,80,80,78,83,91,93,66,66,64,44,28,24,10,12,12,12,24,12,12,10,10,10,12,10
10/21/2014 11:00:00 AM,12,12,12,12,10,12,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,12,10,12,24,12,10,12,12,12,24,10,10,12,24,12,12,12,12,12
10/21/2014 12:00:00 PM,26,12,12,12,26,12,12,10,12,10,12,32,54,40,60,32,12,12,12,12,10,12,12,12,12,12,12,12,10,10,12,10,10,12,12,12,10,10,12,12,10,10,10,10,12,12,12,10,12,12,12,10,12,10,12,12,10,28,64,32
10/21/2014 1:00:00 PM,30,42,34,38,12,12,12,10,10,10,24,12,12,10,26,12,10,10,12,10,10,10,12,10,10,10,10,10,10,12,10,12,12,10,12,10,10,10,40,72,74,76,54,44,28,12,12,10,10,10,10,12,10,10,12,10,10,10,10,10
10/21/2014 2:00:00 PM,10,10,10,10,12,10,12,12,10,10,10,12,12,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,12,10,10,10,12,10,10,10
