ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/21/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/21/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,12,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,28,26,28,36,26,12,12,10
10/21/2014 9:00:00 AM,10,12,26,12,36,52,76,72,56,26,12,12,28,34,30,12,12,12,12,12,12,28,26,32,12,26,26,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,12,12,10,12,12,10,10,10,10,10,12,10,10
10/21/2014 10:00:00 AM,12,10,10,12,10,10,12,10,10,10,10,12,12,10,10,10,12,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,12,10,12,10,12,12,10,10,10,24,28,30,30,66,78,78,78,76,74,72,66,32,10,12,10,34,38
10/21/2014 11:00:00 AM,26,12,12,28,32,12,28,12,12,26,12,12,38,32,10,12,12,12,10,12,10,10,12,12,12,12,12,12,12,10,12,12,24,56,78,72,78,72,62,70,40,28,12,12,10,12,12,12,10,12,12,12,12,12,12,12,12,12,10,10
10/21/2014 12:00:00 PM,12,12,28,26,12,12,12,12,12,12,10,12,10,12,26,12,10,12,12,10,12,12,12,12,28,12,32,40,28,12,10,12,24,12,12,10,12,10,12,12,10,10,10,12,10,12,12,10,10,12,10,12,10,12,12,12,26,12,10,24
10/21/2014 1:00:00 PM,12,12,10,12,10,10,10,10,12,12,10,10,10,10,10,10,12,10,26,12,26,30,12,12,12,10,10,10,10,10,12,10,10,10,12,12,12,26,12,28,42,66,70,74,74,66,44,38,32,12,12,12,12,30,38,36,72,87,107,103
10/21/2014 2:00:00 PM,99,103,109,105,105,103,105,103,78,91,107,105,90,38,68,91,101,44,78,85,97,76,76,89,94,95,96,89,103,105,105,34,28,12,12,44,44,44,44,44,44,44,44,42,12,12,12,12,28,26,12,26,32,24,60,28,26,32,36,26
10/21/2014 3:00:00 PM,42,70,72,38,12,42,10,10,10,10,44,74,74,72,74,74,74,74,70,68,68,74,76,74,12,12,10,12,12,12,12,24,12,12,12,36,28,24,36,12,12,12,12,12,12,24,54,32,30,12,10,12,10,10,12,12,12,12,30,12
10/21/2014 4:00:00 PM,10,10,10,24,10,10,10,12,34,26,12,28,26,12,28,12,10,10,12,12,10,12,12,10,10,12,28,12,12,12,12,12,10,12,12,30,24,12,10,12,12,26,12,12,24,26,12,12,26,12,12,26,12,10,10,10,10,10,12,10
10/21/2014 5:00:00 PM,12,12,12,12,28,26,12,12,12,12,32,30,12,32,12,12,24,12,26,10,12,30,34,38,26,12,24,12,12,26,12,30,24,10,12,10,30,28,10,26,34,30,26,12,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10
10/21/2014 6:00:00 PM,10,12,12,10,12,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,32,10,10,10,30,26,26,30,26,26,12,12,12,12,12,12,12,12,12,32,12,12,34,26
10/21/2014 7:00:00 PM,34,26,26,12,10,12,24,12,12,12,12,24,12,26,12,10,12,12,10,10,24,28,12,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,30,12,10,10,10,10,36,24,10,12,10,10,10,12,10,12,12,12,12,10
10/21/2014 8:00:00 PM,10,10,12,10,10,10,12,10,10,10,10,12,12,10,10,24,10,12,12,34,12,12,12,10,10,10,10,10,30,12,12,10,10,10,12,10,30,12,26,10,10,12,10,12,12,12,10,10,12,12,10,12,26,10,10,10,12,26,10,10
10/21/2014 9:00:00 PM,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,12,10,10,10,10,10,12,10,12,12,24,12,12,32,12,12,28,28,26,24,10,12,10,10,10,10,12,10,10,10,10,12,10,10,10,10,10,10
10/21/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,12,10,10,10,10,10,10,10,10,12,12,10,10,12,10,10,10,10,10,10,10,12,12,10,10,12,28,26,12,10,10,12,12,12
10/21/2014 11:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 12:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
