ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/21/2014 1:00:00 PM,28,42,56,26,12,10,12,12,10,34,12,42,30,32,30,12,26,26,10,12,12,10,12,26,12,12,26,12,10,10,26,12,28,12,12,12,12,12,12,12,32,12,32,28,12,12,26,26,10,10,10,10,10,10,10,10,10,10,10,12
10/21/2014 2:00:00 PM,12,32,28,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,24,34,32,28,12,10,10,32,30,42,28,12,26,30,42,26,28,30,12,12,12,12,28,28,10,10,10,12,12,12,26,12,26,24,28,24
10/21/2014 3:00:00 PM,30,10,10,10,10,12,10,10,12,10,12,12,26,54,30,24,26,28,10,12,12,12,10,12,10,34,28,26,26,12,10,10,12,12,28,12,26,12,28,24,12,12,12,36,32,12,12,12,12,12,12,12,12,12,28,24,12,12,12,12
10/21/2014 4:00:00 PM,12,12,10,10,12,30,12,74,68,40,28,28,24,32,36,38,28,50,74,42,36,12,26,12,12,28,34,32,32,32,26,24,26,12,12,38,28,28,24,36,28,42,30,12,26,40,40,32,42,50,44,34,42,28,62,42,32,32,40,36
10/21/2014 5:00:00 PM,40,12,32,28,28,12,30,28,32,24,12,28,28,30,12,30,26,26,32,30,26,40,32,32,28,32,36,36,44,36,36,30,32,38,26,30,30,40,36,30,26,56,28,30,50,12,42,36,32,40,40,30,42,40,28,50,40,28,28,36
10/21/2014 6:00:00 PM,26,12,32,32,30,34,24,38,50,30,42,26,50,54,44,36,36,26,36,30,38,24,40,36,42,56,36,12,24,40,34,26,26,34,30,42,26,12,34,32,10,64,26,42,32,32,26,34,26,26,26,24,38,38,24,28,70,50,40,44
10/21/2014 7:00:00 PM,34,48,44,12,26,36,10,50,28,40,36,36,58,42,30,32,12,26,12,12,48,40,28,32,50,42,50,38,42,12,34,26,32,36,26,12,12,12,10,10,10,10,12,10,10,12,10,10,10,12,12,26,12,10,10,10,10,10,12,10
10/21/2014 8:00:00 PM,10,10,10,10,10,10,10,10,12,48,52,12,12,28,10,12,34,32,12,26,28,40,24,12,12,12,10,12,12,10,12,12,12,12,12,12,10,12,10,10,12,12,12,10,12,34,26,10,26,12,10,12,12,10,12,12,12,10,12,10
10/21/2014 9:00:00 PM,12,12,12,12,10,12,10,10,12,42,38,12,12,24,32,28,30,26,30,26,28,28,12,12,28,40,42,34,24,12,12,12,32,10,12,30,32,28,12,10,28,12,12,12,12,10,12,10,10,12,10,10,12,10,12,10,12,12,12,12
10/21/2014 10:00:00 PM,12,12,10,10,10,10,10,12,10,10,12,10,10,10,12,12,12,12,12,12,10,10,10,10,10,12,10,10,12,10,10,12,12,10,12,12,12,12,10,12,10,10,10,10,10,12,10,12,12,10,12,12,12,12,10,10,12,12,12,10
10/21/2014 11:00:00 PM,10,10,12,10,12,10,10,12,10,12,10,12,12,10,10,10,12,12,12,12,10,12,10,12,10,10,10,12,12,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,10,10,12,10,10,12
10/22/2014 12:00:00 AM,10,10,10,10,12,10,10,10,12,12,12,30,34,30,12,10,26,10,10,10,10,28,40,28,12,26,32,32,34,32,26,24,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,12,26,28,24,12,26,10,10,10,10,10,10
10/22/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10
10/22/2014 7:00:00 AM,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/22/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,28,12,30,24,12,12,12,28,28,12,12,26,28,26,28,68,76,78,78,76,74,76,74,78,74,72,76,76,56,68,78,74
10/22/2014 9:00:00 AM,50,10,12,12,12,10,12,10,10,10,10,10,10,12,12,10,12,10,10,12,10,28,28,12,10,12,12,10,10,10,10,10,12,12,10,10,12,10,10,10,12,12,12,12,10,10,12,12,12,12,12,10,10,10,10,12,36,30,12,10
10/22/2014 10:00:00 AM,68,83,92,58,10,10,12,12,10,10,10,10,10,10,12,10,10,10,10,10,10,12,12,12,12,10,10,12,12,10,12,12,10,12,12,12,12,12,12,12,12,10,12,10,12,12,10,12,12,12,10,10,10,12,12,12,10,12,36,72
10/22/2014 11:00:00 AM,72,78,70,44,58,64,74,74,76,72,68,50,62,70,70,76,76,66,72,81,74,76,64,70,70,40,12,12,12,12,10,12,30,10,38,42,30,10,28,12,12,10,12,12,10,10,10,12,28,30,12,10,10,10,10,10,12,10,10,24
10/22/2014 12:00:00 PM,34,24,26,26,26,26,24,12,10,12,12,10,12,26,26,12,10,10,12,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,12,12,12,12,12,10,10,12
10/22/2014 1:00:00 PM,12,10,12,10,10,10,10,24,10,12,12,50,12,10,12,12,26,30,24,10,10,10,10,10,10,10,12,24,12,10,12,26,12,12,12,36,58,32,12,12,10,12,12,12,10,12,10,10,10,12,10,10,12,10,12,10,10,10,10,10
10/22/2014 2:00:00 PM,12,10,10,10,10,10,12,12,12,12,12,12,10,26,48,60,44,40,12,12,10,24,10,12,12,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,34,40,54,81,95,82,72,66,44,26,30,26,12
10/22/2014 3:00:00 PM,12,12,10,12,12,12,12,10,10,12,28,26,12,28,26,10,12,12,12,32,34,10,10,12,10,10,12,10,12,12,10,10,10,10,12,26,26,12,10,12,10,10,50,70,74,76,68,12,60,36,10,10,10,10,10,10,10,10,10,10
10/22/2014 4:00:00 PM,10,10,10,10,10,10,12,12,12,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10,10,12,10,10,10,10,10,10,12,10,12,10,10,10,12,10,10,12,12,28,26,42,56,40,72,78
10/22/2014 5:00:00 PM,78,78,78,76,76,34,64,66,72,76,70,76,76,64,40,36,34,42,34,42,32,42,28,10,34,12,26,28,28,24,32,12,12,10,10,10,10,28,26,12,38,26,10,10,10,10,10,10,10,10,10,10,30,12,12,12,10,10,12,12
10/22/2014 6:00:00 PM,12,28,10,12,12,26,28,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,12,10,10,10,10,12,10,10,10,10,26,30,28,36,28,40,28
10/22/2014 7:00:00 PM,12,12,10,10,10,10,10,10,10,10,10,10,10,12,10,12,12,10,12,10,10,10,10,10,10,10,32,30,10,10,10,26,12,10,12,10,12,12,26,12,10,12,10,10,32,28,10,10,10,10,10,10,12,26,10,10,10,10,10,12
10/22/2014 8:00:00 PM,10,12,12,10,12,10,12,10,12,10,10,10,10,10,12,10,12,28,28,24,34,30,26,26,24,26,28,12,26,28,28,28,26,26,28,28,12,28,24,12,28,32,52,60,28,24,12,10,10,10,26,12,28,28,84,83,90,60,38,32
10/22/2014 9:00:00 PM,12,10,26,42,64,44,40,44,54,50,58,36,54,32,32,34,36,26,38,54,50,60,56,50,52,50,54,60,54,54,60,56,52,38,32,24,60,56,38,48,44,28,50,62,42,42,42,58,54,40,52,50,48,50,48,66,68,68,60,52
10/22/2014 10:00:00 PM,44,38,42,40,40,42,42,40,34,28,24,38,12,28,26,42,56,60,60,28,12,12,10,12,10,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,12,12,26,12,12,12,12,36,50,40,26,34,32,30,34,32,32,12
10/22/2014 11:00:00 PM,30,24,12,28,26,30,12,26,32,24,12,12,28,34,30,26,26,12,12,10,12,10,10,10,12,26,12,10,12,12,12,10,12,10,10,10,10,10,10,10,10,10,10,10,12,38,24,10,12,38,70,24,26,34,38,50,12,28,24,34
10/23/2014 12:00:00 AM,10,12,12,28,28,28,24,12,12,26,26,12,30,24,32,32,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10
10/23/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,10,24,32,10,12,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
10/23/2014 9:00:00 AM,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 10:00:00 AM,10,10,10,10,10,10,26,10,26,10,10,10,12,28,12,10,24,10,10,10,10,10,10,10,10,12,10,10,12,12,12,26,12,10,12,30,12,10,12,10,10,10,10,10,12,12,10,12,10,10,12,10,12,26,12,32,24,12,12,12
10/23/2014 11:00:00 AM,28,30,34,26,36,28,12,12,12,24,26,12,10,12,26,12,10,12,12,12,12,12,24,12,24,12,26,42,32,54,38,26,12,10,26,10,12,10,12,32,12,12,24,24,12,38,26,32,12,28,30,30,36,50,28,12,24,12,12,12
10/23/2014 12:00:00 PM,12,10,12,12,12,10,10,12,12,10,12,12,12,10,10,10,10,12,44,28,12,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,12,10,10,10,10,10,10,12,10,12,24,12,10,10,10,10,12,10,10,10,10,10,10
10/23/2014 1:00:00 PM,10,10,10,10,10,10,12,12,10,10,10,10,10,10,12,10,10,12,28,44,12,12,12,10,12,12,10,12,12,24,12,12,12,12,10,12,12,12,12,10,24,28,32,38,40,32,30,34,30,12,12,10,12,10,10,12,30,52,10,12
10/23/2014 2:00:00 PM,12,12,24,10,10,12,12,10,12,10,12,10,12,10,10,10,12,12,12,28,42,10,10,10,12,10,10,10,12,12,12,12,12,12,10,10,10,10,38,48,40,60,54,36,10,12,26,12,10,10,12,10,10,26,52,56,60,56,12,10
10/23/2014 3:00:00 PM,10,10,12,12,10,12,10,12,12,12,10,12,10,10,12,12,12,10,10,10,28,12,32,12,12,10,12,10,10,12,12,10,10,40,34,26,34,26,12,26,12,12,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10
10/23/2014 4:00:00 PM,10,12,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,12,10,10,10,12,12,10,10,10,10,10,12,12,12,10,10,10,10,10,10,12,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,12
10/23/2014 5:00:00 PM,10,10,12,10,10,10,12,12,10,12,26,26,12,10,26,12,12,10,26,30,28,12,10,10,12,12,12,12,12,10,12,10,10,10,10,12,10,12,12,12,28,10,12,10,10,12,10,12,12,10,26,24,10,10,12,12,12,10,12,12
10/23/2014 6:00:00 PM,12,12,12,12,10,10,10,12,10,10,10,12,10,10,12,12,12,10,10,10,10,12,10,10,10,10,10,12,12,10,10,12,10,12,44,12,10,10,26,10,10,12,12,10,10,12,10,10,10,10,12,12,10,10,10,10,10,10,10,32
10/23/2014 7:00:00 PM,36,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,58,80,81,95,95,95,95,95,95,86,83,86,76,76,74,74,38,62,68,70,72,72,70,74,76,76,79,90,78,74,76,78,74
10/23/2014 8:00:00 PM,60,70,34,34,64,60,42,38,32,12,12,26,12,32,10,10,10,10,10,10,10,12,10,10,10,26,30,64,74,70,78,34,10,10,10,10,10,10,10,12,10,12,10,12,12,10,10,12,10,12,12,12,12,10,12,12,10,10,12,10
10/23/2014 9:00:00 PM,10,10,10,10,10,10,12,12,12,10,12,10,10,10,36,32,12,28,12,24,12,12,12,28,12,12,12,12,12,12,12,28,28,12,12,24,12,28,30,12,30,28,10,10,10,12,10,10,26,12,12,10,12,10,12,10,10,12,10,10
10/23/2014 10:00:00 PM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,12,10,12,12,12,12,10,10,12,10,10,28,24,12,12,12,32,40,34,12,12,12,12,12,12,12,12,12,12,12,12,32,12,12,12,12,12,12,12
10/23/2014 11:00:00 PM,12,12,12,12,12,28,28,12,12,26,12,12,12,10,12,10,10,12,10,10,10,10,12,10,12,12,12,10,10,10,10,12,10,12,12,12,10,12,12,12,12,12,10,12,26,12,12,24,10,12,12,12,12,12,26,12,32,12,26,12
10/24/2014 12:00:00 AM,28,10,10,10,10,12,10,10,12,12,10,12,12,12,10,10,30,12,28,32,12,10,10,12,12,10,10,10,10,10,10,12,12,10,10,12,12,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10
10/24/2014 1:00:00 AM,12,12,38,32,12,12,12,26,26,28,24,26,12,26,12,30,12,12,28,32,10,30,32,26,34,12,12,30,34,26,12,10,26,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,24,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 5:00:00 AM,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,12,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10
10/24/2014 7:00:00 AM,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10
10/24/2014 8:00:00 AM,12,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10,26,10,10,10,10,10,10,10,26,10,10,10,10,12,10,28,12,10,10,10,10,12,12,10,28,26,12,26,38,12,34,52,70,66,64,58,62,60,64,62,68,72
10/24/2014 9:00:00 AM,68,68,62,66,58,28,12,12,10,10,10,10,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,12,12,10,10,10,12,12,12,12,12,12,12,12,26,12,12,12,12,10,12,12,10,12,12,10,10,28,40,38,42,68,74
10/24/2014 10:00:00 AM,76,66,48,10,12,12,26,12,10,32,28,48,10,32,26,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,12,10,12,10,10,12,10,12,10,10,12,10,12,10,10,10,10,10,10
10/24/2014 11:00:00 AM,12,12,10,10,10,10,10,12,10,12,10,10,10,12,60,68,40,28,36,44,28,12,12,12,12,12,30,12,10,30,30,28,36,12,10,12,32,12,26,38,12,12,12,10,12,12,10,12,12,10,10,12,12,12,10,10,10,12,12,12
10/24/2014 12:00:00 PM,12,10,12,12,10,12,10,10,10,12,12,12,34,24,30,12,26,12,10,10,10,10,10,10,10,10,12,12,10,10,10,10,12,12,34,50,24,10,26,24,10,10,10,10,12,12,10,34,24,12,12,12,12,12,10,10,12,12,12,12
10/24/2014 1:00:00 PM,12,12,10,10,12,10,12,12,12,12,12,10,10,12,12,10,12,12,12,12,12,24,44,12,28,32,60,78,36,10,12,24,12,10,10,10,10,12,10,10,10,10,10,10,10,10,32,72,72,30,12,12,10,10,10,10,12,10,10,12
10/24/2014 2:00:00 PM,12,36,12,10,12,12,26,24,12,12,12,12,10,10,12,10,12,12,12,10,12,10,10,12,12,12,12,12,12,54,56,36,30,12,30,28,12,26,38,56,26,12,10,12,12,12,12,12,10,12,10,12,10,10,10,12,12,10,10,10
10/24/2014 3:00:00 PM,12,12,10,10,34,10,10,10,10,10,10,10,12,12,10,10,10,12,12,10,10,10,12,10,12,10,10,10,10,10,12,10,12,10,10,10,12,34,12,24,10,26,28,28,30,87,72,30,12,12,10,10,26,32,26,10,10,10,10,10
10/24/2014 4:00:00 PM,12,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,38,28,28,26,32,32,42,62,28,28,42,12,26,38,36,24,28,34,34,10,10,10,10,10,10
10/24/2014 5:00:00 PM,10,12,28,24,12,12,12,10,36,12,10,10,40,42,38,28,28,12,36,28,12,12,32,26,12,12,34,34,38,12,42,32,26,28,38,12,42,24,12,12,12,12,42,52,32,12,24,12,36,52,38,34,32,36,12,10,10,10,10,10
10/24/2014 6:00:00 PM,10,32,38,36,50,26,42,38,50,36,26,70,32,10,10,10,34,34,42,36,36,52,34,64,42,38,38,12,36,28,32,28,26,34,26,32,40,26,12,32,50,42,38,28,26,40,34,32,32,36,40,42,34,30,12,26,26,26,28,34
10/24/2014 7:00:00 PM,36,12,12,12,26,32,34,26,36,24,26,34,66,40,26,26,12,32,38,28,12,28,36,54,89,40,56,50,26,12,26,38,44,38,38,52,42,30,32,48,32,26,30,32,30,60,68,54,38,38,12,12,12,12,12,12,12,12,12,12
10/24/2014 8:00:00 PM,12,12,10,10,10,10,26,26,56,78,48,38,12,12,10,12,12,12,28,32,12,10,10,10,10,10,10,10,10,28,10,10,10,10,10,10,10,10,10,10,28,26,12,10,28,26,12,36,36,12,30,30,26,12,40,12,40,12,12,12
10/24/2014 9:00:00 PM,12,12,12,10,10,12,12,12,30,70,30,10,10,30,32,10,10,10,10,10,10,10,10,10,10,42,10,10,10,10,10,10,10,10,26,32,12,12,26,40,34,52,52,52,52,52,36,32,72,26,12,12,10,10,10,10,12,12,12,12
10/24/2014 10:00:00 PM,10,12,12,12,10,12,28,36,12,12,28,42,40,40,56,30,12,30,28,24,30,34,26,32,36,28,34,40,28,30,36,38,28,10,10,10,10,10,10,10,10,10,10,10,10,10,28,12,40,28,12,12,12,12,10,10,26,30,24,36
10/24/2014 11:00:00 PM,12,12,12,12,10,32,52,28,10,10,10,10,10,10,10,10,10,10,10,10,10,12,26,12,12,12,24,34,12,10,12,12,12,10,10,12,12,12,24,36,12,12,10,10,12,12,10,10,12,12,10,12,12,12,12,12,12,10,12,12
10/25/2014 12:00:00 AM,12,10,10,12,10,12,12,10,10,10,12,12,10,10,10,12,10,32,12,12,12,12,12,12,12,12,10,10,26,62,44,40,24,26,30,26,12,26,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,10,10,10,10,10,12,12,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
