ActivityHour,MET00,MET01,MET02,MET03,MET04,MET05,MET06,MET07,MET08,MET09,MET10,MET11,MET12,MET13,MET14,MET15,MET16,MET17,MET18,MET19,MET20,MET21,MET22,MET23,MET24,MET25,MET26,MET27,MET28,MET29,MET30,MET31,MET32,MET33,MET34,MET35,MET36,MET37,MET38,MET39,MET40,MET41,MET42,MET43,MET44,MET45,MET46,MET47,MET48,MET49,MET50,MET51,MET52,MET53,MET54,MET55,MET56,MET57,MET58,MET59
10/22/2014 10:00:00 PM,12,12,12,12,12,10,12,10,12,10,10,10,10,12,26,26,12,10,10,10,10,12,10,12,12,28,30,28,10,10,10,10,10,12,10,10,10,10,10,24,30,10,10,10,10,10,10,10,10,24,12,12,12,12,12,12,12,12,26,12
10/22/2014 11:00:00 PM,10,12,12,10,12,12,26,12,12,10,10,12,10,10,12,26,12,12,12,10,12,10,10,10,10,10,12,12,30,28,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 12:00:00 AM,10,10,10,10,10,10,28,12,12,34,30,12,12,24,34,24,26,24,30,12,12,10,12,12,12,12,12,32,32,26,26,12,12,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 1:00:00 AM,10,10,10,10,10,10,10,10,12,32,12,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,24,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 3:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10
10/23/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10
10/23/2014 8:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10
10/23/2014 9:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,12,10,10,12,10,10,12,10,10,10,10
10/23/2014 10:00:00 AM,10,10,10,10,12,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10
10/23/2014 11:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,28,10,12,28,30,30,30,12,12,32,12,28,26,30,30,28,32,28,12,26,12,26,12,28,10,12,12,12,12,26,26,12,34,24,30,12,26,38,30,12,34,24,30
10/23/2014 12:00:00 PM,32,32,30,26,12,26,24,30,28,40,28,26,12,12,34,26,28,12,12,32,70,83,97,90,74,66,64,72,42,26,12,12,12,26,12,10,10,10,12,10,10,10,10,10,10,10,12,12,12,12,10,10,10,10,10,10,12,10,12,10
10/23/2014 1:00:00 PM,10,10,10,10,10,10,10,12,12,10,10,10,10,12,12,12,12,12,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,26,24,38,58,56,60,12,12,28,32,34,26,12,12,12
10/23/2014 2:00:00 PM,12,12,10,10,12,12,10,26,10,10,10,10,12,10,10,12,10,10,10,12,12,12,12,10,12,12,10,12,10,42,12,12,12,10,10,12,24,12,12,12,10,10,10,10,10,10,12,10,10,10,10,10,10,12,10,10,10,10,10,10
10/23/2014 3:00:00 PM,12,10,10,10,12,28,50,48,66,64,30,32,10,12,12,12,26,36,64,70,72,64,68,62,52,26,12,12,12,26,12,12,26,26,36,30,26,26,26,10,12,12,26,12,12,12,26,12,32,30,10,24,12,12,12,28,12,42,12,12
10/23/2014 4:00:00 PM,26,12,12,12,12,12,12,12,12,26,12,12,54,26,10,26,10,10,28,26,12,12,10,12,10,12,12,24,10,12,10,10,10,10,10,10,10,10,10,10,26,28,10,10,10,10,10,24,28,28,30,28,26,26,36,34,26,32,36,32
10/23/2014 5:00:00 PM,32,12,26,36,30,32,12,10,12,10,28,12,28,28,12,12,10,10,10,10,10,10,10,10,12,24,44,26,12,12,12,32,50,26,10,10,10,10,12,28,30,28,12,12,28,28,32,10,12,12,10,10,10,10,12,56,64,26,12,10
10/23/2014 6:00:00 PM,12,12,24,12,26,12,12,28,38,26,12,12,10,10,12,10,12,26,12,10,10,10,10,12,12,26,10,26,26,32,32,30,12,10,12,12,24,32,28,26,38,24,34,12,26,28,24,24,12,30,12,26,24,28,12,12,26,28,26,32
10/23/2014 7:00:00 PM,24,28,26,28,32,44,36,32,36,58,52,40,38,64,38,12,32,38,26,28,12,26,24,28,30,26,52,32,28,24,12,12,10,12,12,24,24,26,12,12,10,12,12,12,12,12,12,12,26,12,26,12,12,12,12,12,12,12,12,12
10/23/2014 8:00:00 PM,12,12,12,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,12,12,12,12,12,12,30,32,28,12,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,10,12,12,12
10/23/2014 9:00:00 PM,12,12,12,12,34,12,12,12,12,12,12,10,32,24,12,12,10,12,12,10,12,24,12,12,12,12,12,12,12,12,12,12,12,12,26,26,12,24,12,12,12,24,12,10,12,12,12,12,12,10,12,12,12,12,12,32,26,12,12,32
10/23/2014 10:00:00 PM,36,30,26,12,28,26,26,12,24,10,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,24,12,10,10,10,10,12,10,26,12,28,30,32,42,44,12,24,24,26,50,36,24,28,12,10,12,12,12,12,12,12,12,10,10
10/23/2014 11:00:00 PM,12,12,12,12,12,12,12,12,10,12,30,32,28,40,24,30,12,12,28,28,26,12,12,26,28,12,26,26,28,12,12,26,12,10,10,10,10,10,12,10,10,10,10,12,28,28,24,12,32,12,28,30,26,26,26,12,24,32,30,24
10/24/2014 12:00:00 AM,12,10,12,12,28,36,12,26,12,12,12,26,40,30,26,26,26,28,12,34,30,28,12,26,36,26,26,12,28,12,30,10,10,10,12,10,10,10,10,10,10,10,10,28,12,12,10,12,12,28,32,26,26,10,10,10,10,10,10,10
10/24/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10
10/24/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 3:00:00 AM,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 4:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 5:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 6:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,26,10,10,10,10,10,10,10,10,10
10/24/2014 7:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 8:00:00 AM,10,12,12,12,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/24/2014 9:00:00 AM,10,12,10,12,12,12,10,12,10,10,12,12,12,10,10,10,12,12,34,28,12,12,24,26,28,32,30,12,12,24,28,26,12,12,28,12,12,12,12,28,26,12,12,12,28,12,10,34,32,26,30,12,12,10,12,10,12,12,12,12
10/24/2014 10:00:00 AM,28,12,32,28,12,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,10,10,10,26,12,12,10,10,10,10,12,12,32,26,10,10,10,10,10,10,10,10,10,10,10,10,12,10,12,10,12,10,12,10,10,10,10,10
10/24/2014 11:00:00 AM,12,10,10,10,10,12,12,10,10,10,12,12,12,12,12,10,10,12,12,12,12,42,42,10,12,10,10,10,10,10,10,10,10,10,12,26,28,28,28,34,24,26,28,28,34,32,30,30,24,28,30,30,38,32,12,34,12,32,10,26
10/24/2014 12:00:00 PM,12,12,28,12,12,10,12,12,12,26,10,12,12,12,12,12,12,12,12,64,38,12,12,12,10,12,12,36,26,10,10,12,10,12,12,12,12,10,10,10,10,10,10,10,12,26,32,28,12,26,50,42,10,12,26,12,12,12,12,12
10/24/2014 1:00:00 PM,12,12,12,26,10,10,12,12,12,12,12,10,12,12,12,12,12,28,24,30,12,28,28,12,26,12,30,28,12,12,28,12,12,10,12,12,12,12,10,12,10,26,28,12,12,12,12,12,28,30,12,12,12,12,12,12,10,12,10,12
10/24/2014 2:00:00 PM,12,12,26,10,12,12,10,12,12,12,10,12,12,12,12,24,26,26,10,12,10,10,12,12,10,12,12,10,10,26,10,12,10,12,24,30,12,12,12,12,12,10,10,12,10,26,10,12,12,26,30,26,12,10,10,10,12,12,12,12
10/24/2014 3:00:00 PM,28,34,12,12,12,12,26,10,12,10,10,12,12,12,26,10,10,10,12,10,10,12,12,12,10,10,10,12,10,30,12,10,10,10,10,10,28,42,36,12,26,12,12,10,12,12,10,12,12,10,10,10,12,12,10,10,10,12,10,12
10/24/2014 4:00:00 PM,10,10,10,26,10,12,12,12,10,10,10,10,10,28,32,24,12,12,10,10,26,12,12,12,26,12,10,10,12,12,12,26,12,10,10,10,10,12,12,10,12,26,28,12,10,10,10,10,28,12,28,12,12,10,10,12,10,10,24,10
10/24/2014 5:00:00 PM,26,12,10,10,12,12,26,12,12,12,28,28,28,36,28,34,10,10,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,30,12,12,12,28,32,24,12,10,10,12,12,26,12,10,12
10/24/2014 6:00:00 PM,10,12,10,12,10,10,12,26,26,10,12,12,12,10,10,12,10,12,12,24,24,12,12,12,26,12,24,10,12,28,28,28,12,10,12,12,12,12,12,12,12,12,12,12,12,12,12,10,26,12,10,10,10,10,26,12,12,26,12,12
10/24/2014 7:00:00 PM,12,12,26,12,28,12,12,10,12,12,12,12,10,12,12,12,12,12,12,12,12,12,12,12,26,38,12,28,28,10,26,12,12,12,12,12,12,10,10,12,12,12,12,12,12,10,10,26,12,12,12,12,28,26,10,10,10,10,10,10
10/24/2014 8:00:00 PM,10,10,26,34,38,30,24,12,28,10,12,10,12,10,10,10,10,28,12,12,10,10,12,10,10,24,28,32,28,12,26,28,28,28,10,12,12,12,12,12,12,26,28,26,12,26,12,12,12,26,12,12,12,12,12,12,12,12,10,10
10/24/2014 9:00:00 PM,12,12,30,28,36,40,24,24,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,26,12,12,12,12,12,10,12,12,32,24,24,12,12,26,12,12,12,10,10,12,12,12,10,12,12,12,10,10,26,12,12,28,28,12,12,26
10/24/2014 10:00:00 PM,12,12,26,10,10,10,10,10,12,12,12,10,12,10,12,10,10,10,24,28,24,12,10,12,12,10,10,12,26,26,28,24,12,12,12,12,12,12,12,12,12,12,12,12,28,12,10,10,12,10,12,10,10,12,12,12,12,10,10,10
10/24/2014 11:00:00 PM,12,10,10,10,10,10,10,10,28,12,12,24,12,10,10,12,12,10,12,12,26,26,10,12,10,10,12,12,12,12,12,10,10,10,10,12,10,10,12,12,12,26,26,12,10,10,10,10,12,12,10,26,10,10,36,24,10,26,12,26
10/25/2014 12:00:00 AM,12,10,10,34,32,32,34,12,10,10,12,10,10,10,10,12,10,10,12,12,32,32,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 1:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
10/25/2014 2:00:00 AM,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
