------------ Data File Created By ActiGraph wGT3XPlus ActiLife v6.11.5 Firmware v2.2.1 date format M/d/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: CLE2B23130561
Start Time 14:30:00
Start Date 11/4/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 14:30:49
Download Date 11/19/2014
Current Memory Address: 0
Current Battery Voltage: 4     Mode = 61
--------------------------------------------------
2687,1879,1879,79,0,0,60,0,0
4914,2791,1511,100,0,0,60,0,0
4722,2196,1108,104,0,0,60,0,0
5853,2384,977,115,0,0,60,0,0
5509,2363,1230,111,0,0,60,0,0
3174,1638,1442,63,0,0,60,0,0
3596,1548,2732,70,0,0,60,0,0
2938,1541,1700,54,0,0,60,0,0
205,525,643,4,0,0,29,31,0
1166,414,1869,2,0,0,60,0,0
3,233,739,1,0,0,46,14,0
4999,2153,1961,100,0,0,60,0,0
938,1103,1432,22,0,0,60,0,0
281,800,1498,12,0,0,37,23,0
111,557,1194,5,0,0,31,29,0
1909,1260,1836,51,0,0,60,0,0
2103,1141,1422,49,0,0,60,0,0
118,478,295,2,0,0,55,5,0
24,106,133,0,0,0,21,39,0
1,104,228,0,0,0,56,4,0
1,45,156,0,0,0,60,0,0
112,496,397,2,0,0,38,22,0
80,441,440,2,0,0,41,19,0
113,492,381,2,0,0,28,32,0
24,197,275,1,0,0,58,2,0
80,105,194,2,0,0,2,58,0
213,397,381,5,0,0,23,37,0
11,139,286,1,0,0,59,1,0
0,111,62,0,0,0,60,0,0
32,96,89,1,0,0,29,31,0
0,0,0,0,0,0,0,60,0
44,150,185,1,0,0,19,41,0
2,77,23,0,0,0,60,0,0
40,329,359,1,0,0,48,12,0
297,161,433,3,0,0,29,29,2
1312,1116,1617,38,0,0,60,0,0
789,264,751,32,0,0,60,0,0
1061,911,1294,23,0,0,60,0,0
912,736,705,3,0,0,60,0,0
1259,798,1268,38,0,0,60,0,0
1096,1636,1895,43,0,0,60,0,0
