------------ Data File Created By ActiGraph GT3XPlus ActiLife v6.11.5 Firmware v2.2.1 date format M/d/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: CLE1A30120002
Start Time 13:00:00
Start Date 10/20/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 12:24:54
Download Date 10/28/2014
Current Memory Address: 0
Current Battery Voltage: 4.11     Mode = 61
--------------------------------------------------
2711,1831,903,115,0,0,60,0,0
983,719,212,42,0,0,60,0,0
341,588,386,15,0,0,58,2,0
1078,1204,326,53,0,0,60,0,0
31,458,63,1,0,0,30,30,0
95,580,303,2,0,0,52,8,0
329,1064,565,23,0,0,59,1,0
337,686,354,31,0,0,60,0,0
0,11,9,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
7,49,88,0,0,0,60,0,0
2686,1691,1036,102,0,0,60,0,0
2874,1605,1382,109,0,0,60,0,0
1699,1329,1558,68,0,0,60,0,0
50,568,170,3,0,0,12,48,0
0,0,0,0,0,0,60,0,0
13,238,392,1,0,0,38,22,0
0,4,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
149,568,281,4,0,0,7,53,0
0,0,0,0,0,0,21,39,0
71,44,311,1,0,0,16,44,0
0,51,33,0,0,0,57,3,0
52,149,129,2,0,0,14,46,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,6,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,11,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,10,0,0,0,0,0,60,0
0,3,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,2,0,0,0,0,0,60,0
0,1,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
20,66,89,1,0,0,0,60,0
0,0,0,0,0,0,0,60,0
95,532,179,2,0,0,50,10,0
1770,1758,1062,73,0,0,60,0,0
3629,2605,1501,114,45,0,60,0,0
4139,2823,1246,118,33,0,60,0,0
4154,2764,1666,123,37,0,60,0,0
3524,2365,1587,114,138,0,60,0,0
3750,2780,1786,126,160,0,60,0,0
4286,2812,1738,128,157,0,60,0,0
4183,2799,1712,128,108,0,60,0,0
602,546,350,23,74,0,60,0,0
6,100,30,0,86,0,59,1,0
8,11,5,1,109,0,60,0,0
0,19,41,0,121,0,60,0,0
0,0,9,0,210,0,60,0,0
0,35,15,0,147,0,49,11,0
3,30,51,0,48,0,50,10,0
3,94,28,0,0,0,51,9,0
0,125,22,0,22,0,54,6,0
