------------ Data File Created By ActiGraph GT3XPlus ActiLife v6.11.5 Firmware v2.2.1 date format M/d/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: CLE1A28120246
Start Time 13:00:00
Start Date 11/13/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 16:45:59
Download Date 12/3/2014
Current Memory Address: 0
Current Battery Voltage: 4.02     Mode = 61
--------------------------------------------------
0,9,0,0,0,0,0,60,0
0,41,152,0,0,0,8,52,0
24,0,16,1,0,0,8,52,0
0,0,0,0,0,0,1,59,0
14,7,76,1,0,0,8,52,0
0,7,0,0,0,0,14,46,0
0,0,0,0,0,0,1,59,0
15,0,0,1,0,0,11,49,0
42,278,143,3,0,0,18,42,0
0,3,0,0,0,0,12,48,0
52,15,3,2,0,0,29,31,0
208,82,6,10,0,0,21,39,0
168,12,54,10,0,0,26,34,0
214,19,27,10,0,0,7,53,0
58,0,12,3,0,0,1,59,0
202,28,0,9,0,0,3,57,0
531,48,109,19,0,0,60,0,0
140,0,5,8,0,0,4,56,0
547,18,28,24,0,0,60,0,0
751,51,23,31,0,0,60,0,0
95,18,0,7,0,0,13,47,0
145,231,0,8,0,0,11,49,0
259,24,26,13,0,0,8,52,0
610,38,29,28,0,0,60,0,0
33,13,0,1,0,0,13,47,0
48,60,0,4,0,0,4,56,0
10,43,199,1,0,0,14,46,0
892,1305,1258,16,128,0,60,0,0
958,1450,900,34,62,0,60,0,0
798,1148,322,34,0,0,60,0,0
667,1475,755,21,0,0,60,0,0
211,617,197,14,0,0,54,6,0
784,1171,822,31,0,0,60,0,0
0,12,0,0,0,0,0,60,0
16,34,61,0,0,0,0,60,0
459,1071,1148,10,0,0,60,0,0
0,174,26,0,0,0,1,59,0
75,131,146,2,0,0,0,60,0
0,158,29,0,0,0,5,55,0
26,721,163,3,0,0,3,57,0
0,69,9,0,0,0,3,57,0
0,84,14,0,0,0,6,54,0
0,9,14,0,0,0,2,58,0
0,0,0,0,0,0,0,60,0
0,3,9,0,0,0,9,51,0
