------------ Data File Created By ActiGraph wGT3XPlus ActiLife v6.11.5 Firmware v2.2.1 date format M/d/yyyy Filter Normal Multiple Incline Limb: Waist -----------
Serial Number: CLE2B23130567
Start Time 12:00:00
Start Date 11/3/2014
Epoch Period (hh:mm:ss) 00:01:00
Download Time 15:08:20
Download Date 11/11/2014
Current Memory Address: 0
Current Battery Voltage: 4.05     Mode = 61
--------------------------------------------------
1,47,9,0,0,0,59,1,0
414,449,376,18,0,0,40,20,0
3417,1504,280,131,0,0,60,0,0
3594,2073,426,143,63,0,60,0,0
4016,2339,678,143,113,0,60,0,0
2888,1834,689,108,32,0,60,0,0
120,609,470,3,0,0,39,21,0
0,28,279,0,0,0,46,14,0
77,257,206,1,0,0,45,15,0
6,5,263,1,0,0,39,21,0
47,306,633,1,0,0,36,24,0
6,66,333,1,0,0,46,14,0
0,95,114,0,0,0,44,16,0
0,0,88,0,0,0,55,5,0
70,484,372,1,0,0,56,4,0
0,0,210,0,0,0,44,16,0
0,0,165,0,0,0,32,28,0
0,0,162,0,0,0,38,22,0
0,0,104,0,0,0,39,21,0
0,0,104,0,0,0,53,7,0
0,0,33,0,0,0,60,0,0
0,0,177,0,0,0,55,5,0
66,362,258,2,0,0,38,22,0
7,43,85,0,0,0,56,4,0
0,0,0,0,0,0,54,6,0
0,0,1,0,0,0,0,60,0
0,0,65,0,0,0,0,60,0
0,0,11,0,0,0,0,60,0
6,0,182,1,0,0,0,60,0
30,229,474,1,0,0,22,38,0
13,106,185,1,0,0,16,44,0
78,395,430,1,0,0,43,17,0
0,0,20,0,0,0,60,0,0
35,264,246,1,0,0,55,5,0
0,0,82,0,0,0,54,6,0
0,2,21,0,0,0,57,3,0
0,2,44,0,0,0,50,10,0
0,63,142,0,0,0,60,0,0
3,15,119,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,7,0,0,0,60,0,0
0,0,10,0,0,0,60,0,0
0,0,18,0,0,0,58,2,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,38,22,0
0,1,15,0,0,0,29,31,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,86,50,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,47,0,0,0,59,1,0
0,0,0,0,0,0,16,44,0
0,0,0,0,0,0,0,60,0
0,0,15,0,0,0,10,50,0
0,0,0,0,0,0,30,30,0
0,0,0,0,0,0,22,38,0
0,0,9,0,0,0,38,22,0
0,0,1,0,0,0,37,23,0
0,81,98,0,0,0,13,47,0
0,0,0,0,0,0,0,60,0
73,362,169,1,0,0,2,58,0
88,105,213,2,0,0,3,57,0
0,25,0,0,0,0,0,60,0
1865,1270,909,53,0,0,60,0,0
672,850,506,28,0,0,60,0,0
556,63,73,3,0,0,60,0,0
356,0,0,4,0,6,0,22,32
60,0,0,2,0,31,0,0,29
75,0,9,1,0,21,0,3,36
326,82,0,3,0,16,0,6,38
326,9,21,1,0,5,0,51,4
400,79,0,2,0,28,0,31,1
22,0,0,1,0,46,0,0,14
112,0,0,1,0,60,0,0,0
218,0,0,2,0,28,0,10,22
29,0,7,1,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,45,15
555,0,48,2,0,0,60,0,0
49,0,6,0,0,4,0,52,4
402,5,13,5,0,6,0,34,20
684,262,100,8,0,0,60,0,0
29,0,0,2,0,9,0,34,17
501,64,174,3,0,0,60,0,0
282,34,74,2,0,48,0,11,1
93,11,14,1,0,7,0,53,0
145,114,108,2,0,2,0,56,2
27,165,205,0,0,0,39,21,0
0,25,21,0,0,0,59,1,0
39,354,87,1,0,0,32,28,0
42,268,230,1,0,0,6,54,0
0,0,65,0,0,0,26,34,0
0,0,0,0,0,0,0,60,0
0,0,8,0,0,0,48,12,0
0,0,0,0,0,0,60,0,0
0,0,11,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,23,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,3,0,0,0,60,0,0
0,21,30,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,0,60,0,0
0,0,56,0,0,0,58,2,0
0,0,9,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,54,6,0
0,0,0,0,0,0,50,10,0
0,0,0,0,0,0,13,47,0
0,0,0,0,0,0,58,2,0
21,48,130,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,22,18,0,0,0,60,0,0
0,35,10,0,0,0,60,0,0
0,0,37,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,78,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,22,0,0,0,60,0,0
999,923,667,38,0,0,60,0,0
3519,1461,425,114,0,0,60,0,0
3530,1720,755,118,0,0,60,0,0
2065,1612,779,102,0,0,60,0,0
3483,1847,689,123,28,0,60,0,0
3740,1797,789,123,0,0,60,0,0
4098,2122,789,131,0,0,60,0,0
3229,1763,781,132,0,0,60,0,0
3927,1688,676,135,25,0,60,0,0
3354,1669,575,142,21,0,60,0,0
4091,1844,604,133,39,0,60,0,0
3384,1499,536,129,0,0,60,0,0
979,1500,1139,30,0,0,60,0,0
117,533,917,5,0,0,49,11,0
76,455,547,2,0,0,24,31,5
28,247,215,2,0,0,37,23,0
6,96,194,0,0,0,41,19,0
207,674,564,10,0,0,49,11,0
365,1269,1067,11,0,0,37,23,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,60,0
116,0,0,1,0,23,0,33,4
431,130,311,1,0,0,60,0,0
0,0,9,0,0,0,0,60,0
82,167,136,2,0,0,0,60,0
29,19,226,1,0,0,51,9,0
0,80,34,0,0,0,1,59,0
7,49,129,0,0,0,43,17,0
43,139,391,3,0,0,41,19,0
22,24,69,1,0,0,59,1,0
202,289,393,2,0,19,28,13,0
178,56,45,2,0,60,0,0,0
4,0,4,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
6,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
15,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
5,0,0,0,0,40,0,0,20
540,734,615,7,0,0,60,0,0
144,333,364,3,0,0,3,57,0
1087,1055,1685,10,0,0,60,0,0
356,1157,642,9,0,0,29,31,0
399,683,564,4,0,0,15,45,0
0,2,8,0,0,0,60,0,0
0,0,0,0,0,0,60,0,0
0,0,0,0,0,0,53,7,0
0,0,0,0,0,0,8,52,0
768,1293,955,9,0,0,60,0,0
30,50,44,1,0,0,0,0,60
0,0,0,0,0,0,0,0,60
0,0,0,0,0,0,0,0,60
0,0,0,0,0,0,0,0,60
0,0,0,0,0,60,0,0,0
0,0,0,0,0,60,0,0,0
215,268,252,1,0,3,0,1,56
0,0,0,0,0,58,0,0,2
0,0,0,0,0,60,0,0,0
152,77,103,1,0,58,0,1,1
3,11,0,0,0,0,0,0,60
0,0,0,0,0,0,0,0,60
253,601,388,2,0,0,9,11,40
